timestamp_ms,gnice,guest,idle,iowait,irq,nice,soft,steal,sys,usr
1505941345000,0.00,0.00,99.86,0.01,0.00,0.00,0.00,0.01,0.06,0.06
1505941445000,0.00,0.00,99.84,0.01,0.00,0.00,0.00,0.01,0.06,0.08
1505941545000,0.00,0.00,99.88,0.00,0.00,0.00,0.00,0.01,0.06,0.05
1505941645000,0.00,0.00,99.85,0.00,0.00,0.00,0.00,0.01,0.06,0.08
1505941745000,0.00,0.00,99.78,0.00,0.00,0.00,0.00,0.02,0.08,0.12
1505941845000,0.00,0.00,99.66,0.03,0.00,0.00,0.00,0.01,0.14,0.16
1505941945000,0.00,0.00,99.90,0.01,0.00,0.00,0.00,0.01,0.03,0.05
1505942045000,0.00,0.00,98.58,0.53,0.00,0.00,0.00,0.03,0.41,0.45
1505942145000,0.00,0.00,99.69,0.02,0.00,0.00,0.00,0.02,0.12,0.15
1505942245000,0.00,0.00,99.44,0.01,0.00,0.00,0.00,0.02,0.11,0.42
1505942345000,0.00,0.00,99.75,0.00,0.00,0.00,0.00,0.02,0.11,0.12
1505942445000,0.00,0.00,99.82,0.00,0.00,0.00,0.00,0.01,0.06,0.11
1505942545000,0.00,0.00,99.84,0.00,0.00,0.00,0.00,0.02,0.05,0.09
1505942645000,0.00,0.00,99.77,0.00,0.00,0.00,0.00,0.01,0.09,0.13
1505942745000,0.00,0.00,99.81,0.00,0.00,0.00,0.00,0.02,0.06,0.11
1505942845000,0.00,0.00,98.71,0.17,0.00,0.00,0.00,0.08,0.49,0.54
1505942945000,0.00,0.00,97.72,0.27,0.00,0.00,0.00,0.13,0.76,1.12
1505943045000,0.00,0.00,97.96,0.17,0.00,0.00,0.00,0.12,0.87,0.87
1505943145000,0.00,0.00,96.19,0.23,0.00,0.00,0.01,0.20,1.66,1.70
1505943245000,0.00,0.00,96.00,0.24,0.00,0.00,0.01,0.18,1.85,1.71
1505943345000,0.00,0.00,96.80,0.20,0.00,0.00,0.01,0.16,1.64,1.19
1505943445000,0.00,0.00,96.40,0.14,0.00,0.00,0.02,0.17,1.78,1.49
1505943545000,0.00,0.00,95.92,0.32,0.00,0.00,0.00,0.18,1.92,1.66
1505943645000,0.00,0.00,98.17,0.05,0.00,0.00,0.00,0.10,1.09,0.59
1505943745000,0.00,0.00,96.39,0.16,0.00,0.13,0.01,0.12,1.98,1.21
1505943845000,0.00,0.00,97.24,0.09,0.00,0.00,0.01,0.14,1.44,1.08
1505943945000,0.00,0.00,91.31,0.37,0.00,0.00,0.04,0.31,4.73,3.24
1505944045000,0.00,0.00,93.06,0.95,0.00,0.00,0.00,0.28,3.43,2.28
1505944145000,0.00,0.00,92.05,0.49,0.00,0.00,0.02,0.32,4.32,2.79
1505944245000,0.00,0.00,91.90,0.30,0.00,0.00,0.01,0.29,4.30,3.21
