timestamp_ms,gnice,guest,idle,iowait,irq,nice,soft,steal,sys,usr
1505941345000,0.00,0.00,99.30,0.01,0.00,0.00,0.00,0.01,0.15,0.53
1505941445000,0.00,0.00,99.09,0.16,0.00,0.00,0.00,0.01,0.19,0.55
1505941545000,0.00,0.00,99.89,0.00,0.00,0.00,0.01,0.01,0.04,0.05
1505941645000,0.00,0.00,99.76,0.00,0.00,0.00,0.00,0.01,0.07,0.16
1505941745000,0.00,0.00,99.24,0.01,0.00,0.00,0.00,0.01,0.17,0.57
1505941845000,0.00,0.00,99.16,0.03,0.00,0.00,0.00,0.02,0.20,0.59
1505941945000,0.00,0.00,99.83,0.00,0.00,0.00,0.00,0.01,0.05,0.11
1505942045000,0.00,0.00,98.60,0.05,0.00,0.00,0.00,0.03,0.38,0.94
1505942145000,0.00,0.00,99.68,0.04,0.00,0.00,0.00,0.02,0.09,0.17
1505942245000,0.00,0.00,99.51,0.00,0.00,0.00,0.00,0.02,0.13,0.34
1505942345000,0.00,0.00,99.79,0.00,0.00,0.00,0.00,0.02,0.08,0.11
1505942445000,0.00,0.00,99.86,0.00,0.00,0.00,0.00,0.01,0.03,0.10
1505942545000,0.00,0.00,99.80,0.00,0.00,0.00,0.00,0.02,0.07,0.11
1505942645000,0.00,0.00,99.81,0.00,0.00,0.00,0.00,0.02,0.08,0.09
1505942745000,0.00,0.00,99.87,0.00,0.00,0.00,0.00,0.01,0.06,0.06
1505942845000,0.00,0.00,98.71,0.09,0.00,0.00,0.00,0.08,0.54,0.57
1505942945000,0.00,0.00,96.72,0.17,0.00,0.00,0.00,0.17,1.28,1.65
1505943045000,0.00,0.00,97.53,0.17,0.00,0.00,0.02,0.12,1.04,1.12
1505943145000,0.00,0.00,95.20,0.25,0.00,0.00,0.02,0.20,2.15,2.17
1505943245000,0.00,0.00,94.31,0.58,0.00,0.00,0.03,0.19,2.79,2.09
1505943345000,0.00,0.00,94.64,0.20,0.00,0.00,0.01,0.14,2.67,2.33
1505943445000,0.00,0.00,94.50,0.13,0.00,0.00,0.04,0.17,2.97,2.18
1505943545000,0.00,0.00,95.04,0.15,0.00,0.00,0.01,0.16,2.98,1.66
1505943645000,0.00,0.00,96.98,0.09,0.00,0.00,0.02,0.10,1.80,1.01
1505943745000,0.00,0.00,96.07,0.11,0.00,0.03,0.02,0.12,2.45,1.20
1505943845000,0.00,0.00,93.63,0.06,0.00,0.00,0.03,0.13,4.47,1.68
1505943945000,0.00,0.00,88.53,0.26,0.00,0.00,0.07,0.26,6.50,4.39
1505944045000,0.00,0.00,89.74,0.43,0.00,0.00,0.03,0.26,6.37,3.18
1505944145000,0.00,0.00,89.15,0.41,0.00,0.00,0.04,0.29,6.10,4.01
1505944245000,0.00,0.00,91.32,0.41,0.00,0.00,0.04,0.28,5.20,2.75
1505944345000,0.00,0.00,87.48,0.59,0.00,0.00,0.04,0.28,7.49,4.12
1505944445000,0.00,0.00,85.41,0.20,0.00,0.00,0.05,0.26,8.22,5.87
1505944545000,0.00,0.00,88.72,0.29,0.00,0.00,0.05,0.28,6.84,3.83
1505944645000,0.00,0.00,93.33,0.09,0.00,0.00,0.03,0.19,5.06,1.29
1505944745000,0.00,0.00,92.00,0.19,0.00,0.00,0.03,0.19,5.68,1.90
1505944845000,0.00,0.00,91.59,0.11,0.00,0.00,0.04,0.24,6.42,1.59
1505944945000,0.00,0.00,93.66,0.10,0.00,0.00,0.03,0.27,4.14,1.80
1505945045000,0.00,0.00,85.84,0.25,0.00,0.00,0.07,0.31,8.57,4.96
1505945145000,0.00,0.00,85.41,0.27,0.00,0.00,0.07,0.31,8.81,5.12
1505945245000,0.00,0.00,85.74,0.51,0.00,0.00,0.06,0.30,8.58,4.80
1505945345000,0.00,0.00,85.43,0.24,0.00,0.00,0.06,0.32,8.97,4.97
1505945445000,0.00,0.00,84.26,0.25,0.00,0.00,0.06,0.32,10.43,4.68
1505945545000,0.00,0.00,84.18,0.48,0.00,0.00,0.06,0.34,8.59,6.35
1505945645000,0.00,0.00,87.27,0.21,0.00,0.00,0.03,0.33,8.33,3.84
1505945745000,0.00,0.00,87.12,0.19,0.00,0.00,0.04,0.31,7.95,4.39
1505945845000,0.00,0.00,89.97,0.17,0.00,0.00,0.03,0.27,7.16,2.41
1505945945000,0.00,0.00,90.07,0.13,0.00,0.00,0.05,0.27,7.02,2.46
1505946045000,0.00,0.00,88.85,0.23,0.00,0.00,0.06,0.28,8.11,2.47
1505946145000,0.00,0.00,89.52,0.11,0.00,0.00,0.02,0.27,7.93,2.15
1505946245000,0.00,0.00,86.07,0.08,0.00,0.00,0.08,0.25,10.65,2.87
1505946345000,0.00,0.00,95.96,0.01,0.00,0.00,0.01,0.40,2.92,0.70
1505946445000,0.00,0.00,86.60,0.36,0.00,0.00,0.02,0.37,8.84,3.80
1505946545000,0.00,0.00,84.63,0.56,0.00,0.00,0.03,0.34,10.11,4.33
1505946645000,0.00,0.00,78.57,0.27,0.00,0.00,0.09,0.36,13.84,6.86
1505946745000,0.00,0.00,80.29,0.37,0.00,0.00,0.07,0.34,12.83,6.09
