timestamp_ms,gnice,guest,idle,iowait,irq,nice,soft,steal,sys,usr
1505941345000,0.00,0.00,97.62,0.01,0.00,0.00,0.09,0.01,0.58,1.69
1505941445000,0.00,0.00,96.00,0.00,0.00,0.00,0.06,0.02,0.95,2.97
1505941545000,0.00,0.00,99.94,0.00,0.00,0.00,0.00,0.00,0.04,0.02
1505941645000,0.00,0.00,96.04,0.00,0.00,0.00,0.01,0.00,0.41,3.54
1505941745000,0.00,0.00,93.11,0.00,0.00,0.00,0.01,0.02,1.16,5.70
1505941845000,0.00,0.00,97.21,0.01,0.00,0.00,0.01,0.01,0.91,1.84
1505941945000,0.00,0.00,99.49,0.00,0.00,0.00,0.02,0.02,0.21,0.26
1505942045000,0.00,0.00,98.19,0.01,0.00,0.00,0.02,0.02,0.52,1.24
1505942145000,0.00,0.00,99.52,0.01,0.00,0.00,0.00,0.02,0.22,0.23
1505942245000,0.00,0.00,99.08,0.01,0.00,0.00,0.05,0.02,0.44,0.40
1505942345000,0.00,0.00,99.62,0.00,0.00,0.00,0.00,0.01,0.22,0.15
1505942445000,0.00,0.00,99.68,0.00,0.00,0.00,0.01,0.01,0.15,0.15
1505942545000,0.00,0.00,99.72,0.00,0.00,0.00,0.00,0.01,0.14,0.13
1505942645000,0.00,0.00,99.73,0.00,0.00,0.00,0.00,0.01,0.14,0.12
1505942745000,0.00,0.00,99.74,0.00,0.00,0.00,0.00,0.01,0.12,0.13
1505942845000,0.00,0.00,97.30,0.05,0.00,0.00,0.06,0.06,0.99,1.54
1505942945000,0.00,0.00,94.21,0.05,0.00,0.00,0.16,0.08,2.07,3.43
1505943045000,0.00,0.00,94.70,0.07,0.00,0.00,0.16,0.07,2.29,2.71
1505943145000,0.00,0.00,91.57,0.02,0.00,0.00,0.24,0.12,3.47,4.57
1505943245000,0.00,0.00,90.53,0.01,0.00,0.00,0.37,0.12,4.02,4.94
1505943345000,0.00,0.00,92.03,0.00,0.00,0.00,0.27,0.09,3.67,3.94
1505943445000,0.00,0.00,90.51,0.11,0.00,0.00,0.32,0.10,4.62,4.33
1505943545000,0.00,0.00,90.91,0.04,0.00,0.00,0.26,0.09,4.84,3.86
1505943645000,0.00,0.00,95.31,0.00,0.00,0.00,0.15,0.06,2.82,1.66
1505943745000,0.00,0.00,93.27,0.07,0.00,0.19,0.24,0.08,4.28,1.86
1505943845000,0.00,0.00,92.52,0.00,0.00,0.00,0.19,0.08,4.93,2.28
1505943945000,0.00,0.00,81.71,0.06,0.00,0.00,0.81,0.17,9.21,8.03
1505944045000,0.00,0.00,86.71,0.02,0.00,0.00,0.42,0.16,7.98,4.71
1505944145000,0.00,0.00,84.71,0.02,0.00,0.00,0.54,0.18,8.42,6.13
1505944245000,0.00,0.00,86.49,0.05,0.00,0.00,0.45,0.18,7.93,4.89
1505944345000,0.00,0.00,83.97,0.04,0.00,0.01,0.38,0.18,9.04,6.37
1505944445000,0.00,0.00,84.23,0.02,0.00,0.00,0.55,0.20,9.18,5.82
1505944545000,0.00,0.00,85.43,0.08,0.00,0.00,0.43,0.19,8.95,4.91
1505944645000,0.00,0.00,90.52,0.00,0.00,0.00,0.11,0.14,7.83,1.39
1505944745000,0.00,0.00,90.09,0.00,0.00,0.00,0.13,0.14,7.90,1.74
1505944845000,0.00,0.00,88.58,0.00,0.00,0.00,0.15,0.17,9.10,2.00
1505944945000,0.00,0.00,91.29,0.01,0.00,0.00,0.38,0.21,5.40,2.70
1505945045000,0.00,0.00,78.18,0.02,0.00,0.00,0.84,0.25,12.82,7.90
1505945145000,0.00,0.00,81.23,0.07,0.00,0.00,0.71,0.25,10.95,6.80
1505945245000,0.00,0.00,82.79,0.03,0.00,0.00,0.91,0.25,10.33,5.69
1505945345000,0.00,0.00,79.92,0.03,0.00,0.00,0.95,0.25,11.22,7.63
1505945445000,0.00,0.00,77.35,0.09,0.00,0.00,0.73,0.26,13.50,8.08
1505945545000,0.00,0.00,78.67,0.07,0.00,0.00,0.86,0.27,11.80,8.32
1505945645000,0.00,0.00,83.03,0.06,0.00,0.00,0.53,0.26,10.81,5.30
1505945745000,0.00,0.00,83.81,0.15,0.00,0.00,0.72,0.26,9.54,5.52
1505945845000,0.00,0.00,83.82,0.01,0.00,0.00,0.37,0.24,12.12,3.45
1505945945000,0.00,0.00,87.23,0.01,0.00,0.00,0.27,0.24,9.38,2.87
1505946045000,0.00,0.00,87.30,0.01,0.00,0.00,0.24,0.26,9.17,3.03
1505946145000,0.00,0.00,83.02,0.01,0.00,0.00,0.20,0.23,13.01,3.54
1505946245000,0.00,0.00,81.06,0.09,0.00,0.00,0.45,0.24,14.83,3.33
1505946345000,0.00,0.00,96.10,0.00,0.00,0.00,0.12,0.36,2.53,0.88
1505946445000,0.00,0.00,82.21,0.04,0.00,0.00,0.54,0.31,11.32,5.58
1505946545000,0.00,0.00,84.74,0.06,0.00,0.00,0.55,0.28,8.82,5.55
1505946645000,0.00,0.00,75.44,0.03,0.00,0.00,1.19,0.31,15.05,7.98
1505946745000,0.00,0.00,77.75,0.04,0.00,0.00,0.88,0.29,13.40,7.64
1505946845000,0.00,0.00,77.83,0.04,0.00,0.00,0.71,0.28,14.20,6.93
1505946945000,0.00,0.00,79.82,0.02,0.00,0.00,0.76,0.28,12.80,6.32
1505947045000,0.00,0.00,76.95,0.03,0.00,0.00,1.11,0.32,13.36,8.23
1505947145000,0.00,0.00,75.61,0.02,0.00,0.00,0.93,0.29,15.16,7.99
1505947245000,0.00,0.00,80.20,0.01,0.00,0.00,0.53,0.27,12.53,6.46
1505947345000,0.00,0.00,79.99,0.03,0.00,0.00,0.62,0.28,13.46,5.63
1505947445000,0.00,0.00,85.46,0.00,0.00,0.00,0.25,0.26,11.48,2.55
1505947545000,0.00,0.00,80.94,0.00,0.00,0.03,0.25,0.25,15.47,3.06
1505947645000,0.00,0.00,80.62,0.01,0.00,0.00,0.29,0.26,15.22,3.61
1505947745000,0.00,0.00,82.61,0.00,0.00,0.00,0.23,0.23,12.48,4.46
1505947845000,0.00,0.00,80.52,0.01,0.00,0.00,0.27,0.23,15.04,3.94
1505947945000,0.00,0.00,86.00,0.00,0.00,0.00,0.23,0.24,10.94,2.59
1505948045000,0.00,0.00,79.25,0.05,0.00,0.00,0.65,0.30,14.19,5.56
1505948145000,0.00,0.00,86.74,0.00,0.00,0.01,0.73,0.26,7.63,4.63
1505948245000,0.00,0.00,94.64,0.00,0.00,0.00,0.24,0.38,4.12,0.62
1505948345000,0.00,0.00,95.77,0.00,0.00,0.00,0.31,0.37,3.16,0.39
