timestamp_ms,gnice,guest,idle,iowait,irq,nice,soft,steal,sys,usr
1505941345000,0.00,0.00,92.89,5.79,0.00,0.00,0.00,0.02,0.47,0.83
1505941445000,0.00,0.00,93.74,4.58,0.00,0.00,0.00,0.02,0.68,0.98
1505941545000,0.00,0.00,99.94,0.00,0.00,0.00,0.00,0.00,0.04,0.02
1505941645000,0.00,0.00,99.68,0.00,0.00,0.00,0.00,0.00,0.14,0.18
1505941745000,0.00,0.00,97.45,0.04,0.00,0.00,0.00,0.02,0.99,1.49
1505941845000,0.00,0.00,95.84,0.78,0.00,0.00,0.00,0.02,1.38,1.98
1505941945000,0.00,0.00,99.72,0.00,0.00,0.00,0.00,0.00,0.18,0.10
1505942045000,0.00,0.00,96.89,0.94,0.00,0.00,0.00,0.01,0.40,1.76
1505942145000,0.00,0.00,99.82,0.00,0.00,0.00,0.00,0.01,0.09,0.08
1505942245000,0.00,0.00,99.30,0.18,0.00,0.00,0.00,0.01,0.17,0.34
1505942345000,0.00,0.00,99.91,0.00,0.00,0.00,0.00,0.00,0.06,0.03
1505942445000,0.00,0.00,99.83,0.01,0.00,0.00,0.00,0.01,0.09,0.06
1505942545000,0.00,0.00,99.89,0.00,0.00,0.00,0.00,0.00,0.07,0.04
1505942645000,0.00,0.00,99.87,0.00,0.00,0.00,0.00,0.00,0.08,0.05
1505942745000,0.00,0.00,99.85,0.00,0.00,0.00,0.00,0.00,0.07,0.08
1505942845000,0.00,0.00,98.45,0.13,0.00,0.00,0.00,0.04,0.72,0.66
1505942945000,0.00,0.00,97.61,0.03,0.00,0.00,0.01,0.06,1.31,0.99
1505943045000,0.00,0.00,97.70,0.03,0.00,0.00,0.00,0.05,1.38,0.84
1505943145000,0.00,0.00,96.28,0.05,0.00,0.00,0.00,0.09,1.88,1.70
1505943245000,0.00,0.00,96.35,0.06,0.00,0.00,0.01,0.10,2.23,1.25
1505943345000,0.00,0.00,96.55,0.05,0.00,0.00,0.00,0.06,2.07,1.27
1505943445000,0.00,0.00,95.70,0.02,0.00,0.00,0.01,0.07,2.55,1.65
1505943545000,0.00,0.00,96.25,0.03,0.00,0.00,0.00,0.08,2.43,1.21
1505943645000,0.00,0.00,96.96,0.00,0.00,0.00,0.01,0.03,2.32,0.68
1505943745000,0.00,0.00,94.92,0.25,0.00,0.60,0.00,0.06,3.61,0.55
1505943845000,0.00,0.00,97.03,0.01,0.00,0.00,0.01,0.05,1.78,1.12
1505943945000,0.00,0.00,91.45,0.09,0.00,0.00,0.03,0.14,5.43,2.86
1505944045000,0.00,0.00,92.83,0.06,0.00,0.00,0.01,0.12,4.65,2.33
1505944145000,0.00,0.00,91.52,0.06,0.00,0.00,0.01,0.16,5.91,2.34
1505944245000,0.00,0.00,91.17,0.09,0.00,0.00,0.01,0.14,5.70,2.88
1505944345000,0.00,0.00,92.18,0.10,0.00,0.00,0.01,0.16,5.43,2.11
1505944445000,0.00,0.00,92.25,0.01,0.00,0.00,0.01,0.15,5.09,2.49
1505944545000,0.00,0.00,92.49,0.10,0.00,0.00,0.01,0.17,5.00,2.22
