timestamp_ms,gnice,guest,idle,iowait,irq,nice,soft,steal,sys,usr
1505941345000,0.00,0.00,98.71,0.00,0.00,0.00,0.00,0.01,0.42,0.86
1505941445000,0.00,0.00,98.63,0.00,0.00,0.00,0.00,0.03,0.53,0.81
1505941545000,0.00,0.00,99.89,0.00,0.00,0.00,0.00,0.00,0.06,0.05
1505941645000,0.00,0.00,99.86,0.00,0.00,0.00,0.00,0.00,0.09,0.05
1505941745000,0.00,0.00,96.83,0.00,0.00,0.00,0.00,0.03,1.01,2.13
1505941845000,0.00,0.00,98.83,0.00,0.00,0.00,0.00,0.02,0.72,0.43
1505941945000,0.00,0.00,99.12,0.00,0.00,0.00,0.00,0.01,0.28,0.59
1505942045000,0.00,0.00,98.32,0.34,0.00,0.00,0.00,0.02,0.38,0.94
1505942145000,0.00,0.00,99.81,0.02,0.00,0.00,0.00,0.00,0.09,0.08
1505942245000,0.00,0.00,99.50,0.00,0.00,0.00,0.00,0.01,0.06,0.43
1505942345000,0.00,0.00,99.87,0.00,0.00,0.00,0.00,0.00,0.07,0.06
1505942445000,0.00,0.00,99.87,0.00,0.00,0.00,0.00,0.01,0.06,0.06
1505942545000,0.00,0.00,99.82,0.00,0.00,0.00,0.00,0.00,0.12,0.06
1505942645000,0.00,0.00,99.87,0.01,0.00,0.00,0.00,0.00,0.08,0.04
1505942745000,0.00,0.00,99.83,0.00,0.00,0.00,0.00,0.01,0.11,0.05
1505942845000,0.00,0.00,98.69,0.02,0.00,0.00,0.00,0.03,0.71,0.55
1505942945000,0.00,0.00,97.76,0.02,0.00,0.00,0.00,0.07,1.17,0.99
1505943045000,0.00,0.00,97.49,0.04,0.00,0.00,0.01,0.05,1.25,1.17
1505943145000,0.00,0.00,96.20,0.06,0.00,0.00,0.01,0.09,2.07,1.57
1505943245000,0.00,0.00,96.66,0.02,0.00,0.00,0.00,0.09,1.93,1.30
1505943345000,0.00,0.00,96.64,0.04,0.00,0.00,0.02,0.06,2.09,1.15
1505943445000,0.00,0.00,96.66,0.03,0.00,0.00,0.00,0.07,2.12,1.12
