timestamp_ms,gnice,guest,idle,iowait,irq,nice,soft,steal,sys,usr
1505941345000,0.00,0.00,98.53,1.22,0.00,0.00,0.00,0.02,0.10,0.13
1505941445000,0.00,0.00,82.99,0.00,0.00,0.00,0.00,0.01,0.51,16.49
1505941545000,0.00,0.00,99.86,0.00,0.00,0.00,0.00,0.01,0.06,0.07
1505941645000,0.00,0.00,99.89,0.00,0.00,0.00,0.00,0.01,0.05,0.05
1505941745000,0.00,0.00,99.65,0.04,0.00,0.00,0.00,0.01,0.10,0.20
1505941845000,0.00,0.00,99.46,0.04,0.00,0.00,0.00,0.02,0.25,0.23
1505941945000,0.00,0.00,99.77,0.00,0.00,0.00,0.00,0.01,0.07,0.15
1505942045000,0.00,0.00,98.72,0.03,0.00,0.00,0.00,0.03,0.34,0.88
1505942145000,0.00,0.00,99.66,0.00,0.00,0.00,0.00,0.01,0.14,0.19
1505942245000,0.00,0.00,99.13,0.01,0.00,0.00,0.00,0.03,0.26,0.57
1505942345000,0.00,0.00,99.76,0.00,0.00,0.00,0.00,0.02,0.10,0.12
1505942445000,0.00,0.00,99.78,0.00,0.00,0.00,0.00,0.01,0.08,0.13
1505942545000,0.00,0.00,99.79,0.00,0.00,0.00,0.00,0.02,0.07,0.12
1505942645000,0.00,0.00,99.79,0.01,0.00,0.00,0.00,0.02,0.07,0.11
1505942745000,0.00,0.00,99.80,0.00,0.00,0.00,0.00,0.01,0.07,0.12
1505942845000,0.00,0.00,98.81,0.02,0.00,0.00,0.01,0.06,0.44,0.65
1505942945000,0.00,0.00,97.66,0.11,0.00,0.00,0.00,0.11,0.91,1.21
1505943045000,0.00,0.00,97.40,0.08,0.00,0.00,0.01,0.10,1.07,1.34
1505943145000,0.00,0.00,96.27,0.10,0.00,0.00,0.02,0.15,1.52,1.93
1505943245000,0.00,0.00,96.16,0.23,0.00,0.00,0.01,0.14,1.59,1.87
1505943345000,0.00,0.00,95.78,0.08,0.00,0.00,0.02,0.12,1.86,2.14
1505943445000,0.00,0.00,96.47,0.10,0.00,0.00,0.02,0.13,1.60,1.68
1505943545000,0.00,0.00,96.01,0.07,0.00,0.00,0.01,0.14,2.19,1.58
1505943645000,0.00,0.00,96.99,0.06,0.00,0.00,0.01,0.09,1.78,1.07
1505943745000,0.00,0.00,96.66,0.09,0.00,0.07,0.01,0.12,2.27,0.77
1505943845000,0.00,0.00,97.61,0.08,0.00,0.00,0.00,0.12,1.26,0.92
1505943945000,0.00,0.00,89.54,0.34,0.00,0.00,0.07,0.23,5.51,4.32
1505944045000,0.00,0.00,93.88,0.25,0.00,0.00,0.02,0.22,3.10,2.54
1505944145000,0.00,0.00,90.88,0.30,0.00,0.00,0.03,0.25,4.85,3.69
1505944245000,0.00,0.00,90.96,0.14,0.00,0.00,0.02,0.26,5.11,3.51
1505944345000,0.00,0.00,91.79,0.10,0.00,0.00,0.02,0.26,4.57,3.26
1505944445000,0.00,0.00,90.19,0.08,0.00,0.00,0.04,0.25,5.50,3.94
1505944545000,0.00,0.00,92.43,0.11,0.00,0.00,0.02,0.26,4.67,2.51
1505944645000,0.00,0.00,95.11,0.14,0.00,0.00,0.02,0.20,3.18,1.34
1505944745000,0.00,0.00,93.99,0.09,0.00,0.00,0.01,0.18,3.84,1.89
1505944845000,0.00,0.00,93.73,0.10,0.00,0.00,0.02,0.24,3.31,2.60
1505944945000,0.00,0.00,94.47,0.08,0.00,0.00,0.02,0.27,3.45,1.71
1505945045000,0.00,0.00,83.37,0.32,0.00,0.00,0.06,0.28,9.28,6.69
1505945145000,0.00,0.00,85.61,0.37,0.00,0.00,0.06,0.30,8.25,5.40
1505945245000,0.00,0.00,90.16,0.10,0.00,0.00,0.03,0.31,5.90,3.49
1505945345000,0.00,0.00,88.11,0.14,0.00,0.00,0.04,0.31,7.12,4.28
1505945445000,0.00,0.00,84.37,0.26,0.00,0.00,0.03,0.30,9.17,5.87
1505945545000,0.00,0.00,81.76,0.15,0.00,0.00,0.06,0.29,11.14,6.59
1505945645000,0.00,0.00,85.90,0.11,0.00,0.00,0.02,0.30,8.51,5.16
1505945745000,0.00,0.00,87.26,0.09,0.00,0.00,0.03,0.28,7.90,4.44
1505945845000,0.00,0.00,92.25,0.06,0.00,0.00,0.01,0.28,5.05,2.35
1505945945000,0.00,0.00,92.39,0.26,0.00,0.00,0.03,0.27,5.28,1.77
1505946045000,0.00,0.00,90.36,0.16,0.00,0.00,0.03,0.28,6.11,3.06
1505946145000,0.00,0.00,91.87,0.06,0.00,0.00,0.01,0.28,5.19,2.59
1505946245000,0.00,0.00,91.67,0.11,0.00,0.00,0.02,0.27,4.83,3.09
1505946345000,0.00,0.00,97.54,0.00,0.00,0.00,0.01,0.41,1.34,0.70
1505946445000,0.00,0.00,84.62,0.33,0.00,0.00,0.02,0.34,10.26,4.42
1505946545000,0.00,0.00,86.54,0.28,0.00,0.00,0.02,0.31,8.71,4.14
1505946645000,0.00,0.00,79.18,0.24,0.00,0.00,0.08,0.31,12.80,7.39
1505946745000,0.00,0.00,77.19,0.17,0.00,0.00,0.06,0.28,13.63,8.68
1505946845000,0.00,0.00,84.56,0.10,0.00,0.00,0.04,0.31,9.69,5.30
1505946945000,0.00,0.00,78.89,0.10,0.00,0.00,0.05,0.28,13.21,7.46
1505947045000,0.00,0.00,77.67,0.23,0.00,0.00,0.10,0.30,13.71,7.99
1505947145000,0.00,0.00,75.81,0.14,0.00,0.00,0.06,0.28,15.58,8.13
1505947245000,0.00,0.00,80.35,0.12,0.00,0.00,0.02,0.27,11.56,7.68
1505947345000,0.00,0.00,80.24,0.12,0.00,0.00,0.04,0.28,12.74,6.57
1505947445000,0.00,0.00,87.75,0.04,0.00,0.00,0.06,0.26,8.44,3.45
1505947545000,0.00,0.00,88.82,0.06,0.00,0.00,0.01,0.28,6.61,4.22
1505947645000,0.00,0.00,89.83,0.09,0.00,0.00,0.03,0.27,6.83,2.95
1505947745000,0.00,0.00,92.23,0.08,0.00,0.00,0.02,0.26,4.93,2.48
1505947845000,0.00,0.00,86.92,0.03,0.00,0.01,0.02,0.25,8.88,3.89
1505947945000,0.00,0.00,87.32,0.04,0.00,0.00,0.01,0.24,8.61,3.79
1505948045000,0.00,0.00,83.02,0.14,0.00,0.00,0.04,0.30,10.13,6.37
1505948145000,0.00,0.00,89.99,0.00,0.00,0.00,0.04,0.25,6.76,2.96
1505948245000,0.00,0.00,96.38,0.00,0.00,0.00,0.00,0.40,2.63,0.59
1505948345000,0.00,0.00,97.17,0.00,0.00,0.00,0.00,0.39,1.94,0.50
