timestamp_ms,gnice,guest,idle,iowait,irq,nice,soft,steal,sys,usr
1505941345000,0.00,0.00,99.57,0.01,0.00,0.00,0.00,0.01,0.11,0.30
1505941445000,0.00,0.00,99.38,0.01,0.00,0.00,0.00,0.01,0.11,0.49
1505941545000,0.00,0.00,99.84,0.00,0.00,0.00,0.00,0.01,0.09,0.06
1505941645000,0.00,0.00,99.79,0.01,0.00,0.00,0.00,0.01,0.06,0.13
1505941745000,0.00,0.00,98.55,0.00,0.00,0.00,0.00,0.01,0.30,1.14
1505941845000,0.00,0.00,98.67,0.01,0.00,0.00,0.00,0.02,0.33,0.97
1505941945000,0.00,0.00,99.84,0.00,0.00,0.00,0.00,0.01,0.07,0.08
1505942045000,0.00,0.00,91.93,6.76,0.00,0.00,0.00,0.02,0.41,0.87
1505942145000,0.00,0.00,99.66,0.00,0.00,0.00,0.00,0.02,0.15,0.17
1505942245000,0.00,0.00,94.58,4.92,0.00,0.00,0.00,0.03,0.25,0.22
1505942345000,0.00,0.00,99.80,0.01,0.00,0.00,0.00,0.01,0.05,0.13
1505942445000,0.00,0.00,99.74,0.00,0.00,0.00,0.00,0.02,0.09,0.15
1505942545000,0.00,0.00,99.81,0.00,0.00,0.00,0.00,0.01,0.07,0.11
1505942645000,0.00,0.00,99.79,0.00,0.00,0.00,0.00,0.02,0.09,0.10
1505942745000,0.00,0.00,99.84,0.00,0.00,0.00,0.00,0.01,0.06,0.09
1505942845000,0.00,0.00,98.94,0.05,0.00,0.00,0.00,0.06,0.36,0.58
1505942945000,0.00,0.00,97.74,0.09,0.00,0.00,0.01,0.10,0.90,1.15
1505943045000,0.00,0.00,97.94,0.08,0.00,0.00,0.00,0.09,0.89,1.00
1505943145000,0.00,0.00,96.83,0.07,0.00,0.00,0.00,0.15,1.33,1.62
1505943245000,0.00,0.00,96.25,0.16,0.00,0.00,0.02,0.15,1.73,1.69
1505943345000,0.00,0.00,95.89,0.07,0.00,0.00,0.01,0.12,1.92,1.99
1505943445000,0.00,0.00,96.48,0.07,0.00,0.00,0.01,0.14,1.65,1.65
1505943545000,0.00,0.00,96.01,0.14,0.00,0.00,0.02,0.14,2.13,1.56
1505943645000,0.00,0.00,96.92,0.08,0.00,0.00,0.00,0.10,1.47,1.42
1505943745000,0.00,0.00,95.90,0.12,0.00,0.10,0.02,0.13,2.25,1.48
1505943845000,0.00,0.00,96.67,0.07,0.00,0.00,0.01,0.14,1.91,1.20
1505943945000,0.00,0.00,92.67,0.13,0.00,0.00,0.04,0.25,3.81,3.10
1505944045000,0.00,0.00,94.03,0.23,0.00,0.00,0.01,0.23,3.04,2.47
1505944145000,0.00,0.00,91.34,0.23,0.00,0.00,0.03,0.27,4.98,3.16
1505944245000,0.00,0.00,92.96,0.11,0.00,0.00,0.02,0.26,4.02,2.63
1505944345000,0.00,0.00,91.53,0.11,0.00,0.01,0.02,0.27,4.67,3.39
1505944445000,0.00,0.00,91.12,0.16,0.00,0.00,0.03,0.26,5.04,3.38
1505944545000,0.00,0.00,91.49,0.09,0.00,0.00,0.02,0.27,5.01,3.12
1505944645000,0.00,0.00,94.44,0.07,0.00,0.00,0.02,0.22,4.19,1.07
1505944745000,0.00,0.00,94.62,0.25,0.00,0.00,0.01,0.20,3.28,1.64
1505944845000,0.00,0.00,95.48,0.13,0.00,0.00,0.01,0.26,3.06,1.06
