timestamp_ms,gnice,guest,idle,iowait,irq,nice,soft,steal,sys,usr
1505941345000,0.00,0.00,97.68,0.06,0.00,0.00,0.00,0.03,0.84,1.38
1505941445000,0.00,0.00,78.54,0.11,0.00,0.00,0.02,0.04,1.82,19.46
1505941545000,0.00,0.00,99.63,0.00,0.00,0.00,0.00,0.01,0.18,0.18
1505941645000,0.00,0.00,99.09,0.00,0.00,0.00,0.00,0.02,0.40,0.49
1505941745000,0.00,0.00,92.65,0.01,0.00,0.00,0.01,0.04,2.31,4.98
1505941845000,0.00,0.00,92.63,0.06,0.00,0.00,0.00,0.05,2.89,4.37
1505941945000,0.00,0.00,98.61,0.00,0.00,0.00,0.00,0.02,0.60,0.77
1505942045000,0.00,0.00,99.62,0.00,0.00,0.00,0.00,0.02,0.18,0.18
1505942145000,0.00,0.00,99.49,0.00,0.00,0.00,0.00,0.01,0.30,0.20
1505942245000,0.00,0.00,99.56,0.00,0.00,0.00,0.00,0.02,0.22,0.20
1505942345000,0.00,0.00,99.56,0.00,0.00,0.00,0.00,0.02,0.22,0.20
1505942445000,0.00,0.00,99.51,0.00,0.00,0.00,0.00,0.02,0.25,0.22
1505942545000,0.00,0.00,99.61,0.00,0.00,0.00,0.00,0.02,0.19,0.18
1505942645000,0.00,0.00,99.60,0.00,0.00,0.00,0.00,0.02,0.19,0.19
1505942745000,0.00,0.00,99.65,0.00,0.00,0.00,0.00,0.02,0.16,0.17
1505942845000,0.00,0.00,98.88,0.10,0.00,0.00,0.00,0.04,0.57,0.41
1505942945000,0.00,0.00,98.32,0.02,0.00,0.00,0.00,0.03,0.92,0.70
1505943045000,0.00,0.00,96.50,0.02,0.00,0.02,0.01,0.08,1.86,1.51
1505943145000,0.00,0.00,97.59,0.00,0.00,0.02,0.00,0.07,1.20,1.13
1505943245000,0.00,0.00,96.73,0.02,0.00,0.02,0.00,0.05,1.69,1.49
1505943345000,0.00,0.00,95.79,0.02,0.00,0.03,0.01,0.08,2.19,1.88
1505943445000,0.00,0.00,95.23,0.04,0.00,0.04,0.00,0.07,2.38,2.24
1505943545000,0.00,0.00,95.05,0.02,0.00,0.06,0.00,0.07,2.44,2.36
1505943645000,0.00,0.00,93.47,0.09,0.00,0.10,0.01,0.06,3.25,3.02
1505943745000,0.00,0.00,88.30,1.17,0.00,0.73,0.00,0.11,6.24,3.44
1505943845000,0.00,0.00,90.89,0.03,0.00,0.13,0.01,0.10,4.84,4.00
1505943945000,0.00,0.00,93.56,0.03,0.00,0.14,0.00,0.06,3.10,3.11
1505944045000,0.00,0.00,91.09,0.07,0.00,0.14,0.00,0.09,4.63,3.98
1505944145000,0.00,0.00,91.66,0.02,0.00,0.21,0.01,0.07,4.15,3.87
1505944245000,0.00,0.00,89.23,0.02,0.00,0.20,0.00,0.09,5.75,4.70
1505944345000,0.00,0.00,89.29,0.03,0.00,0.22,0.01,0.08,5.71,4.65
1505944445000,0.00,0.00,88.93,0.02,0.00,0.22,0.01,0.10,5.74,4.98
1505944545000,0.00,0.00,89.23,0.04,0.00,0.26,0.00,0.08,5.65,4.73
1505944645000,0.00,0.00,86.32,0.04,0.00,0.30,0.01,0.10,7.08,6.14
1505944745000,0.00,0.00,84.70,0.04,0.00,0.38,0.01,0.11,8.32,6.44
1505944845000,0.00,0.00,82.09,0.20,0.00,0.37,0.10,0.09,10.29,6.86
1505944945000,0.00,0.00,87.29,0.02,0.00,0.44,0.01,0.08,6.38,5.78
1505945045000,0.00,0.00,86.47,0.01,0.00,0.38,0.00,0.07,7.13,5.93
1505945145000,0.00,0.00,85.60,0.01,0.00,0.39,0.00,0.08,7.14,6.79
1505945245000,0.00,0.00,86.81,0.03,0.00,0.45,0.01,0.08,6.89,5.73
1505945345000,0.00,0.00,84.07,0.02,0.00,0.50,0.01,0.11,8.27,7.02
1505945445000,0.00,0.00,83.63,0.02,0.00,0.42,0.01,0.06,9.43,6.43
1505945545000,0.00,0.00,83.01,0.01,0.00,0.51,0.01,0.09,9.16,7.21
1505945645000,0.00,0.00,82.54,0.04,0.00,0.47,0.01,0.07,10.03,6.84
1505945745000,0.00,0.00,83.08,0.02,0.00,0.56,0.00,0.09,9.41,6.84
1505945845000,0.00,0.00,79.38,0.02,0.00,0.54,0.01,0.09,11.57,8.38
1505945945000,0.00,0.00,81.74,0.02,0.00,0.51,0.01,0.10,9.80,7.82
1505946045000,0.00,0.00,75.60,0.05,0.00,0.61,0.00,0.15,14.20,9.38
1505946145000,0.00,0.00,75.56,0.02,0.00,0.68,0.02,0.10,13.18,10.43
1505946245000,0.00,0.00,75.52,0.08,0.00,0.68,0.02,0.11,13.97,9.61
1505946345000,0.00,0.00,82.01,0.06,0.00,0.79,0.01,0.10,8.97,8.06
1505946445000,0.00,0.00,80.17,0.02,0.00,0.71,0.01,0.08,11.15,7.86
1505946545000,0.00,0.00,76.65,0.02,0.00,0.77,0.01,0.08,14.08,8.38
1505946645000,0.00,0.00,76.85,0.01,0.00,0.73,0.00,0.07,12.99,9.34
1505946745000,0.00,0.00,77.20,0.01,0.00,0.77,0.02,0.07,12.44,9.49
1505946845000,0.00,0.00,76.64,0.03,0.00,0.76,0.01,0.08,13.07,9.41
1505946945000,0.00,0.00,78.25,0.03,0.00,0.80,0.00,0.07,12.28,8.57
1505947045000,0.00,0.00,76.91,0.00,0.00,0.77,0.01,0.08,13.34,8.89
1505947145000,0.00,0.00,77.42,0.04,0.00,0.87,0.04,0.09,11.74,9.81
1505947245000,0.00,0.00,74.99,0.00,0.00,0.88,0.00,0.08,14.72,9.32
1505947345000,0.00,0.00,71.24,0.02,0.00,0.93,0.04,0.09,16.51,11.16
1505947445000,0.00,0.00,73.96,0.01,0.00,0.87,0.00,0.09,14.78,10.30
1505947545000,0.00,0.00,72.08,0.02,0.00,0.99,0.01,0.10,15.83,10.97
1505947645000,0.00,0.00,71.14,0.07,0.00,1.00,0.02,0.12,16.10,11.54
1505947745000,0.00,0.00,71.21,0.01,0.00,1.02,0.01,0.09,16.84,10.82
1505947845000,0.00,0.00,66.00,0.05,0.00,0.96,0.01,0.09,20.49,12.39
1505947945000,0.00,0.00,65.23,0.03,0.00,1.12,0.07,0.10,20.17,13.28
1505948045000,0.00,0.00,73.00,0.02,0.00,1.22,0.11,0.09,15.31,10.25
1505948145000,0.00,0.00,68.79,0.03,0.00,1.13,0.12,0.09,17.49,12.34
1505948245000,0.00,0.00,75.31,0.00,0.00,1.28,0.02,0.10,13.81,9.48
1505948345000,0.00,0.00,75.95,0.00,0.00,1.21,0.00,0.06,13.40,9.38
