timestamp_ms,gnice,guest,idle,iowait,irq,nice,soft,steal,sys,usr
1505941345000,0.00,0.00,91.05,4.60,0.00,0.00,0.08,0.03,1.31,2.94
1505941445000,0.00,0.00,90.57,0.03,0.00,0.00,0.11,0.03,1.83,7.42
1505941545000,0.00,0.00,99.59,0.00,0.00,0.00,0.00,0.01,0.20,0.20
1505941645000,0.00,0.00,97.11,0.01,0.00,0.00,0.01,0.02,0.58,2.27
1505941745000,0.00,0.00,89.24,0.06,0.00,0.00,0.06,0.04,2.87,7.72
1505941845000,0.00,0.00,91.47,0.09,0.00,0.00,0.05,0.04,3.07,5.28
1505941945000,0.00,0.00,98.99,0.02,0.00,0.00,0.01,0.03,0.45,0.50
1505942045000,0.00,0.00,99.51,0.00,0.00,0.00,0.01,0.02,0.25,0.21
1505942145000,0.00,0.00,99.49,0.00,0.00,0.00,0.00,0.02,0.25,0.24
1505942245000,0.00,0.00,99.56,0.00,0.00,0.00,0.00,0.01,0.25,0.18
1505942345000,0.00,0.00,99.47,0.00,0.00,0.00,0.01,0.02,0.27,0.23
1505942445000,0.00,0.00,99.37,0.00,0.00,0.00,0.00,0.02,0.28,0.33
1505942545000,0.00,0.00,99.60,0.00,0.00,0.00,0.00,0.02,0.20,0.18
1505942645000,0.00,0.00,99.61,0.00,0.00,0.00,0.01,0.02,0.17,0.19
1505942745000,0.00,0.00,99.47,0.00,0.00,0.00,0.00,0.02,0.26,0.25
1505942845000,0.00,0.00,98.77,0.13,0.00,0.00,0.01,0.03,0.57,0.48
1505942945000,0.00,0.00,98.21,0.02,0.00,0.00,0.01,0.06,0.97,0.73
1505943045000,0.00,0.00,96.29,0.02,0.00,0.02,0.04,0.07,1.91,1.64
1505943145000,0.00,0.00,97.65,0.03,0.00,0.02,0.02,0.05,1.11,1.12
1505943245000,0.00,0.00,96.52,0.02,0.00,0.03,0.03,0.05,1.67,1.68
1505943345000,0.00,0.00,95.92,0.01,0.00,0.05,0.03,0.05,2.08,1.86
1505943445000,0.00,0.00,94.91,0.05,0.00,0.04,0.06,0.09,2.50,2.35
1505943545000,0.00,0.00,94.36,0.04,0.00,0.07,0.05,0.09,2.86,2.53
1505943645000,0.00,0.00,92.50,0.34,0.00,0.08,0.06,0.08,3.81,3.13
1505943745000,0.00,0.00,88.78,0.96,0.00,0.75,0.10,0.10,5.49,3.81
1505943845000,0.00,0.00,90.26,0.05,0.00,0.14,0.08,0.10,5.06,4.31
1505943945000,0.00,0.00,93.38,0.05,0.00,0.12,0.05,0.06,3.07,3.27
1505944045000,0.00,0.00,90.77,0.07,0.00,0.14,0.09,0.10,4.37,4.45
1505944145000,0.00,0.00,90.52,0.02,0.00,0.16,0.07,0.09,5.01,4.13
1505944245000,0.00,0.00,88.64,0.03,0.00,0.18,0.09,0.09,5.96,5.00
1505944345000,0.00,0.00,89.71,0.02,0.00,0.18,0.08,0.09,5.46,4.46
1505944445000,0.00,0.00,87.51,0.03,0.00,0.26,0.11,0.06,6.66,5.36
1505944545000,0.00,0.00,89.88,0.02,0.00,0.23,0.09,0.07,4.96,4.75
1505944645000,0.00,0.00,86.20,0.02,0.00,0.30,0.15,0.13,7.02,6.17
1505944745000,0.00,0.00,84.42,0.04,0.00,0.30,0.17,0.11,8.05,6.91
1505944845000,0.00,0.00,80.98,0.44,0.00,0.34,0.16,0.11,10.72,7.24
