timestamp_ms,gnice,guest,idle,iowait,irq,nice,soft,steal,sys,usr
1505941345000,0.00,0.00,93.72,5.12,0.00,0.00,0.00,0.03,0.44,0.69
1505941445000,0.00,0.00,94.32,4.52,0.00,0.00,0.00,0.02,0.52,0.62
1505941545000,0.00,0.00,99.98,0.00,0.00,0.00,0.00,0.00,0.01,0.01
1505941645000,0.00,0.00,99.83,0.00,0.00,0.00,0.00,0.01,0.09,0.07
1505941745000,0.00,0.00,98.63,0.04,0.00,0.00,0.00,0.02,0.56,0.75
1505941845000,0.00,0.00,97.68,0.79,0.00,0.00,0.00,0.03,0.94,0.55
1505941945000,0.00,0.00,99.62,0.00,0.00,0.00,0.00,0.00,0.21,0.17
1505942045000,0.00,0.00,98.65,0.28,0.00,0.00,0.00,0.02,0.36,0.69
1505942145000,0.00,0.00,99.40,0.18,0.00,0.00,0.00,0.01,0.23,0.18
1505942245000,0.00,0.00,99.37,0.00,0.00,0.00,0.00,0.01,0.18,0.44
1505942345000,0.00,0.00,99.01,0.16,0.00,0.21,0.00,0.01,0.58,0.03
1505942445000,0.00,0.00,99.01,0.06,0.00,0.30,0.00,0.01,0.58,0.04
1505942545000,0.00,0.00,99.91,0.00,0.00,0.00,0.00,0.00,0.05,0.04
1505942645000,0.00,0.00,99.94,0.00,0.00,0.00,0.00,0.00,0.05,0.01
1505942745000,0.00,0.00,99.90,0.00,0.00,0.00,0.00,0.01,0.05,0.04
1505942845000,0.00,0.00,98.57,0.03,0.00,0.00,0.00,0.03,0.77,0.59
1505942945000,0.00,0.00,97.66,0.06,0.00,0.00,0.00,0.07,1.22,0.99
1505943045000,0.00,0.00,98.06,0.04,0.00,0.00,0.00,0.04,1.18,0.68
1505943145000,0.00,0.00,96.76,0.04,0.00,0.00,0.01,0.08,1.74,1.37
1505943245000,0.00,0.00,97.13,0.06,0.00,0.00,0.00,0.07,1.69,1.05
1505943345000,0.00,0.00,96.87,0.02,0.00,0.00,0.01,0.07,1.91,1.12
1505943445000,0.00,0.00,96.36,0.04,0.00,0.00,0.00,0.08,2.19,1.33
1505943545000,0.00,0.00,96.19,0.08,0.00,0.00,0.00,0.08,2.42,1.23
1505943645000,0.00,0.00,97.70,0.01,0.00,0.00,0.01,0.03,1.74,0.51
1505943745000,0.00,0.00,95.39,0.01,0.00,0.00,0.01,0.04,2.97,1.59
1505943845000,0.00,0.00,97.68,0.03,0.00,0.00,0.01,0.05,1.69,0.53
1505943945000,0.00,0.00,93.46,0.16,0.00,0.00,0.02,0.14,4.24,1.98
1505944045000,0.00,0.00,94.31,0.16,0.00,0.01,0.01,0.11,3.91,1.49
1505944145000,0.00,0.00,93.54,0.07,0.00,0.00,0.01,0.12,4.22,2.04
