timestamp_ms,gnice,guest,idle,iowait,irq,nice,soft,steal,sys,usr
1505941345000,0.00,0.00,99.71,0.00,0.00,0.00,0.00,0.01,0.11,0.17
1505941445000,0.00,0.00,99.67,0.02,0.00,0.00,0.00,0.01,0.12,0.18
1505941545000,0.00,0.00,99.77,0.00,0.00,0.00,0.00,0.01,0.13,0.09
1505941645000,0.00,0.00,99.89,0.00,0.00,0.00,0.00,0.01,0.04,0.06
1505941745000,0.00,0.00,99.72,0.01,0.00,0.00,0.00,0.02,0.08,0.17
1505941845000,0.00,0.00,99.54,0.04,0.00,0.00,0.00,0.01,0.24,0.17
1505941945000,0.00,0.00,99.87,0.00,0.00,0.00,0.00,0.02,0.06,0.05
1505942045000,0.00,0.00,98.18,0.14,0.00,0.00,0.00,0.03,0.40,1.24
1505942145000,0.00,0.00,99.55,0.01,0.00,0.00,0.00,0.01,0.25,0.18
1505942245000,0.00,0.00,99.11,0.00,0.00,0.00,0.00,0.03,0.16,0.70
1505942345000,0.00,0.00,99.71,0.00,0.00,0.02,0.00,0.02,0.15,0.10
1505942445000,0.00,0.00,99.79,0.00,0.00,0.00,0.00,0.02,0.07,0.12
1505942545000,0.00,0.00,99.81,0.00,0.00,0.00,0.00,0.01,0.09,0.09
1505942645000,0.00,0.00,99.83,0.00,0.00,0.00,0.00,0.01,0.07,0.09
1505942745000,0.00,0.00,99.79,0.00,0.00,0.00,0.00,0.02,0.07,0.12
1505942845000,0.00,0.00,98.51,0.19,0.00,0.00,0.01,0.07,0.53,0.69
1505942945000,0.00,0.00,96.90,0.35,0.00,0.00,0.00,0.11,1.07,1.56
1505943045000,0.00,0.00,97.69,0.15,0.00,0.00,0.02,0.09,0.91,1.13
1505943145000,0.00,0.00,95.80,0.10,0.00,0.00,0.00,0.14,1.74,2.22
1505943245000,0.00,0.00,95.62,0.14,0.00,0.00,0.02,0.12,1.99,2.10
1505943345000,0.00,0.00,95.80,0.12,0.00,0.00,0.01,0.13,1.85,2.09
1505943445000,0.00,0.00,94.93,0.07,0.00,0.00,0.03,0.15,2.54,2.28
1505943545000,0.00,0.00,94.75,0.10,0.00,0.00,0.02,0.15,2.44,2.54
1505943645000,0.00,0.00,96.53,0.09,0.00,0.00,0.00,0.09,1.91,1.37
1505943745000,0.00,0.00,95.70,0.18,0.00,0.00,0.02,0.11,2.25,1.73
1505943845000,0.00,0.00,96.49,0.08,0.00,0.00,0.01,0.13,1.89,1.40
1505943945000,0.00,0.00,87.08,1.06,0.00,0.00,0.06,0.22,6.16,5.43
1505944045000,0.00,0.00,92.43,0.58,0.00,0.00,0.02,0.21,3.69,3.07
1505944145000,0.00,0.00,91.99,0.21,0.00,0.00,0.04,0.24,4.22,3.31
1505944245000,0.00,0.00,92.89,0.26,0.00,0.00,0.03,0.24,3.90,2.69
1505944345000,0.00,0.00,93.00,0.17,0.00,0.00,0.01,0.23,3.85,2.75
1505944445000,0.00,0.00,89.48,0.36,0.00,0.00,0.04,0.25,5.91,3.96
1505944545000,0.00,0.00,89.96,0.25,0.00,0.01,0.03,0.24,5.99,3.53
1505944645000,0.00,0.00,95.40,0.22,0.00,0.00,0.00,0.22,2.85,1.32
1505944745000,0.00,0.00,95.01,0.14,0.00,0.00,0.03,0.22,2.77,1.82
1505944845000,0.00,0.00,94.91,0.08,0.00,0.00,0.00,0.22,3.01,1.78
1505944945000,0.00,0.00,93.69,0.07,0.00,0.00,0.03,0.26,4.03,1.92
1505945045000,0.00,0.00,86.98,0.26,0.00,0.00,0.07,0.29,7.13,5.26
1505945145000,0.00,0.00,88.28,0.24,0.00,0.00,0.06,0.30,6.85,4.27
1505945245000,0.00,0.00,88.38,0.25,0.00,0.00,0.03,0.28,6.94,4.12
1505945345000,0.00,0.00,85.75,0.26,0.00,0.00,0.07,0.28,8.38,5.26
1505945445000,0.00,0.00,85.41,0.27,0.00,0.00,0.05,0.29,9.07,4.91
1505945545000,0.00,0.00,84.69,0.14,0.00,0.00,0.07,0.27,9.34,5.48
1505945645000,0.00,0.00,86.24,0.17,0.00,0.00,0.03,0.27,9.42,3.87
1505945745000,0.00,0.00,90.50,0.16,0.00,0.00,0.02,0.28,5.94,3.10
1505945845000,0.00,0.00,93.03,0.07,0.00,0.00,0.02,0.27,4.21,2.40
1505945945000,0.00,0.00,92.69,0.10,0.00,0.00,0.00,0.26,4.63,2.32
1505946045000,0.00,0.00,92.93,0.11,0.00,0.00,0.02,0.26,4.75,1.93
1505946145000,0.00,0.00,94.52,0.26,0.00,0.00,0.01,0.26,4.00,0.94
1505946245000,0.00,0.00,91.84,0.07,0.00,0.00,0.02,0.27,5.04,2.77
1505946345000,0.00,0.00,96.05,0.00,0.00,0.00,0.00,0.37,2.78,0.81
1505946445000,0.00,0.00,87.03,0.10,0.00,0.00,0.05,0.31,8.40,4.10
1505946545000,0.00,0.00,86.05,0.19,0.00,0.00,0.06,0.30,8.94,4.46
1505946645000,0.00,0.00,79.81,0.22,0.00,0.00,0.10,0.29,12.70,6.87
