timestamp_ms,gnice,guest,idle,iowait,irq,nice,soft,steal,sys,usr
1505941345000,0.00,0.00,98.61,1.21,0.00,0.00,0.00,0.01,0.08,0.09
1505941445000,0.00,0.00,99.68,0.03,0.00,0.00,0.00,0.02,0.11,0.16
1505941545000,0.00,0.00,99.89,0.00,0.00,0.00,0.00,0.01,0.05,0.05
1505941645000,0.00,0.00,99.83,0.00,0.00,0.00,0.00,0.01,0.09,0.07
1505941745000,0.00,0.00,99.78,0.01,0.00,0.00,0.00,0.02,0.09,0.10
1505941845000,0.00,0.00,99.40,0.05,0.00,0.00,0.00,0.01,0.20,0.34
1505941945000,0.00,0.00,99.86,0.01,0.00,0.00,0.00,0.02,0.04,0.07
1505942045000,0.00,0.00,96.13,2.79,0.00,0.00,0.00,0.02,0.51,0.55
1505942145000,0.00,0.00,99.74,0.01,0.00,0.00,0.00,0.02,0.09,0.14
1505942245000,0.00,0.00,95.24,3.79,0.00,0.00,0.00,0.03,0.23,0.70
1505942345000,0.00,0.00,99.66,0.00,0.00,0.05,0.00,0.02,0.17,0.10
1505942445000,0.00,0.00,99.59,0.06,0.00,0.03,0.00,0.01,0.19,0.12
1505942545000,0.00,0.00,99.85,0.00,0.00,0.00,0.00,0.02,0.04,0.09
1505942645000,0.00,0.00,99.77,0.03,0.00,0.00,0.00,0.01,0.08,0.11
1505942745000,0.00,0.00,99.87,0.00,0.00,0.00,0.00,0.01,0.04,0.08
1505942845000,0.00,0.00,98.80,0.04,0.00,0.00,0.00,0.06,0.42,0.68
1505942945000,0.00,0.00,97.70,0.14,0.00,0.00,0.01,0.11,0.92,1.11
1505943045000,0.00,0.00,97.75,0.07,0.00,0.00,0.01,0.07,0.87,1.22
1505943145000,0.00,0.00,96.79,0.06,0.00,0.00,0.01,0.14,1.44,1.56
1505943245000,0.00,0.00,96.76,0.11,0.00,0.00,0.02,0.11,1.44,1.56
1505943345000,0.00,0.00,96.77,0.07,0.00,0.00,0.01,0.12,1.65,1.38
1505943445000,0.00,0.00,96.78,0.05,0.00,0.00,0.01,0.14,1.51,1.51
1505943545000,0.00,0.00,95.85,0.13,0.00,0.00,0.01,0.14,2.09,1.77
1505943645000,0.00,0.00,98.27,0.10,0.00,0.00,0.01,0.10,0.82,0.69
1505943745000,0.00,0.00,97.54,0.12,0.00,0.00,0.01,0.11,1.32,0.90
1505943845000,0.00,0.00,96.76,0.19,0.00,0.00,0.00,0.12,1.61,1.31
1505943945000,0.00,0.00,92.64,0.31,0.00,0.00,0.03,0.23,3.92,2.87
1505944045000,0.00,0.00,94.70,0.26,0.00,0.00,0.02,0.19,2.71,2.12
1505944145000,0.00,0.00,91.08,0.13,0.00,0.00,0.04,0.22,4.98,3.55
1505944245000,0.00,0.00,92.26,0.12,0.00,0.00,0.03,0.23,4.10,3.26
1505944345000,0.00,0.00,91.73,0.09,0.00,0.00,0.02,0.21,4.37,3.59
1505944445000,0.00,0.00,91.20,0.08,0.00,0.00,0.03,0.25,4.89,3.55
1505944545000,0.00,0.00,89.73,0.14,0.00,0.00,0.02,0.24,5.59,4.28
1505944645000,0.00,0.00,95.40,0.13,0.00,0.00,0.01,0.23,2.85,1.38
1505944745000,0.00,0.00,95.47,0.15,0.00,0.00,0.01,0.22,2.74,1.40
1505944845000,0.00,0.00,94.08,0.08,0.00,0.00,0.01,0.21,3.90,1.72
1505944945000,0.00,0.00,95.15,0.08,0.00,0.00,0.01,0.27,3.04,1.45
1505945045000,0.00,0.00,83.23,0.25,0.00,0.01,0.03,0.27,8.96,7.25
1505945145000,0.00,0.00,87.32,0.28,0.00,0.00,0.03,0.27,7.70,4.41
1505945245000,0.00,0.00,87.69,1.08,0.00,0.03,0.03,0.28,6.68,4.21
1505945345000,0.00,0.00,84.40,0.14,0.00,0.00,0.07,0.26,8.83,6.29
1505945445000,0.00,0.00,86.49,0.12,0.00,0.00,0.03,0.27,8.13,4.96
1505945545000,0.00,0.00,84.17,0.17,0.00,0.00,0.05,0.26,9.67,5.68
1505945645000,0.00,0.00,87.90,0.16,0.00,0.01,0.04,0.28,7.39,4.22
1505945745000,0.00,0.00,85.57,0.21,0.00,0.00,0.03,0.25,7.94,6.00
1505945845000,0.00,0.00,94.69,0.10,0.00,0.00,0.00,0.26,3.31,1.64
1505945945000,0.00,0.00,91.01,0.09,0.00,0.00,0.01,0.24,5.99,2.65
1505946045000,0.00,0.00,93.41,0.08,0.00,0.00,0.01,0.26,4.82,1.41
1505946145000,0.00,0.00,94.32,0.08,0.00,0.00,0.00,0.26,3.44,1.90
1505946245000,0.00,0.00,94.26,0.07,0.00,0.00,0.03,0.25,4.18,1.20
1505946345000,0.00,0.00,97.35,0.00,0.00,0.00,0.02,0.37,1.35,0.91
1505946445000,0.00,0.00,84.86,0.14,0.00,0.00,0.02,0.31,9.70,4.97
1505946545000,0.00,0.00,81.34,0.23,0.00,0.00,0.04,0.27,11.30,6.82
1505946645000,0.00,0.00,80.54,0.20,0.00,0.00,0.06,0.29,12.89,6.02
1505946745000,0.00,0.00,82.16,0.63,0.00,0.00,0.07,0.27,10.19,6.68
1505946845000,0.00,0.00,82.65,0.33,0.00,0.00,0.03,0.26,10.40,6.33
1505946945000,0.00,0.00,80.55,0.12,0.00,0.00,0.07,0.26,11.05,7.95
1505947045000,0.00,0.00,80.00,0.12,0.00,0.00,0.08,0.29,12.35,7.15
1505947145000,0.00,0.00,79.86,0.10,0.00,0.00,0.06,0.28,13.51,6.18
1505947245000,0.00,0.00,84.23,0.30,0.00,0.00,0.04,0.27,10.14,5.01
1505947345000,0.00,0.00,86.73,0.23,0.00,0.00,0.02,0.26,7.67,5.09
1505947445000,0.00,0.00,92.21,0.12,0.00,0.00,0.00,0.26,4.99,2.42
1505947545000,0.00,0.00,88.03,0.09,0.00,0.00,0.02,0.23,7.37,4.25
1505947645000,0.00,0.00,91.41,0.10,0.00,0.00,0.02,0.26,5.47,2.73
1505947745000,0.00,0.00,88.57,0.05,0.00,0.00,0.01,0.24,7.53,3.61
1505947845000,0.00,0.00,88.03,0.04,0.00,0.00,0.00,0.25,8.12,3.56
1505947945000,0.00,0.00,85.55,0.06,0.00,0.02,0.01,0.23,8.32,5.82
1505948045000,0.00,0.00,86.03,0.09,0.00,0.00,0.03,0.28,8.98,4.59
1505948145000,0.00,0.00,88.74,0.01,0.00,0.00,0.05,0.30,7.03,3.86
1505948245000,0.00,0.00,95.06,0.00,0.00,0.00,0.00,0.34,3.85,0.75
1505948345000,0.00,0.00,96.57,0.00,0.00,0.00,0.00,0.39,2.55,0.49
