timestamp_ms,gnice,guest,idle,iowait,irq,nice,soft,steal,sys,usr
1505941345000,0.00,0.00,99.57,0.06,0.00,0.00,0.00,0.01,0.11,0.25
1505941445000,0.00,0.00,96.90,0.20,0.00,0.00,0.00,0.02,0.34,2.54
1505941545000,0.00,0.00,99.89,0.00,0.00,0.00,0.00,0.01,0.05,0.05
1505941645000,0.00,0.00,99.87,0.00,0.00,0.00,0.00,0.01,0.06,0.06
1505941745000,0.00,0.00,99.54,0.02,0.00,0.00,0.00,0.01,0.15,0.28
1505941845000,0.00,0.00,99.50,0.04,0.00,0.00,0.00,0.02,0.24,0.20
1505941945000,0.00,0.00,99.87,0.01,0.00,0.00,0.00,0.01,0.06,0.05
1505942045000,0.00,0.00,99.08,0.00,0.00,0.00,0.00,0.03,0.37,0.52
1505942145000,0.00,0.00,99.58,0.08,0.00,0.00,0.00,0.02,0.16,0.16
1505942245000,0.00,0.00,98.91,0.58,0.00,0.00,0.00,0.03,0.20,0.28
1505942345000,0.00,0.00,99.76,0.00,0.00,0.02,0.00,0.02,0.09,0.11
1505942445000,0.00,0.00,99.49,0.07,0.00,0.05,0.00,0.02,0.28,0.09
1505942545000,0.00,0.00,99.82,0.00,0.00,0.00,0.00,0.01,0.04,0.13
1505942645000,0.00,0.00,99.86,0.00,0.00,0.00,0.00,0.01,0.04,0.09
1505942745000,0.00,0.00,99.76,0.00,0.00,0.00,0.00,0.02,0.10,0.12
1505942845000,0.00,0.00,98.76,0.07,0.00,0.00,0.00,0.06,0.43,0.68
1505942945000,0.00,0.00,97.58,0.21,0.00,0.00,0.01,0.11,0.87,1.22
1505943045000,0.00,0.00,97.63,0.07,0.00,0.00,0.01,0.08,0.88,1.32
1505943145000,0.00,0.00,96.93,0.09,0.00,0.00,0.00,0.13,1.26,1.59
1505943245000,0.00,0.00,96.93,0.11,0.00,0.00,0.01,0.12,1.40,1.42
1505943345000,0.00,0.00,96.94,0.15,0.00,0.00,0.01,0.12,1.40,1.37
1505943445000,0.00,0.00,95.76,0.07,0.00,0.00,0.01,0.14,2.05,1.97
1505943545000,0.00,0.00,95.30,0.11,0.00,0.00,0.01,0.14,2.45,1.99
1505943645000,0.00,0.00,97.67,0.08,0.00,0.00,0.01,0.09,1.11,1.04
1505943745000,0.00,0.00,98.08,0.04,0.00,0.00,0.01,0.11,1.13,0.62
1505943845000,0.00,0.00,97.59,0.10,0.00,0.00,0.01,0.13,1.32,0.85
1505943945000,0.00,0.00,91.83,0.55,0.00,0.00,0.04,0.24,3.95,3.39
1505944045000,0.00,0.00,94.43,0.47,0.00,0.00,0.02,0.20,2.88,2.00
1505944145000,0.00,0.00,92.24,0.23,0.00,0.00,0.03,0.23,4.09,3.19
1505944245000,0.00,0.00,91.99,0.13,0.00,0.00,0.03,0.24,4.06,3.55
1505944345000,0.00,0.00,92.77,0.11,0.00,0.00,0.02,0.23,4.15,2.72
1505944445000,0.00,0.00,92.12,0.13,0.00,0.00,0.03,0.27,4.61,2.84
1505944545000,0.00,0.00,91.34,0.19,0.00,0.00,0.03,0.24,4.68,3.53
1505944645000,0.00,0.00,94.41,0.14,0.00,0.00,0.01,0.24,3.15,2.05
1505944745000,0.00,0.00,96.66,0.10,0.00,0.00,0.00,0.23,2.01,1.00
1505944845000,0.00,0.00,95.65,0.12,0.00,0.00,0.02,0.23,2.11,1.87
1505944945000,0.00,0.00,95.33,0.07,0.00,0.00,0.01,0.27,2.78,1.54
1505945045000,0.00,0.00,88.01,0.21,0.00,0.00,0.07,0.30,6.74,4.67
1505945145000,0.00,0.00,88.11,0.21,0.00,0.00,0.06,0.28,6.92,4.42
1505945245000,0.00,0.00,87.79,0.17,0.00,0.01,0.03,0.29,6.96,4.75
1505945345000,0.00,0.00,88.03,0.11,0.00,0.00,0.05,0.28,5.93,5.59
1505945445000,0.00,0.00,87.57,0.17,0.00,0.00,0.02,0.28,7.36,4.61
1505945545000,0.00,0.00,81.90,0.11,0.00,0.00,0.05,0.27,11.62,6.05
1505945645000,0.00,0.00,90.50,0.11,0.00,0.00,0.04,0.29,5.77,3.28
1505945745000,0.00,0.00,89.78,0.17,0.00,0.00,0.04,0.27,6.28,3.46
1505945845000,0.00,0.00,94.56,0.15,0.00,0.00,0.02,0.27,2.67,2.33
1505945945000,0.00,0.00,95.03,0.18,0.00,0.00,0.03,0.27,2.83,1.67
1505946045000,0.00,0.00,93.46,0.10,0.00,0.00,0.01,0.26,4.13,2.03
1505946145000,0.00,0.00,94.03,0.11,0.00,0.00,0.02,0.27,4.06,1.51
1505946245000,0.00,0.00,93.78,0.08,0.00,0.00,0.01,0.27,3.60,2.26
1505946345000,0.00,0.00,97.33,0.00,0.00,0.00,0.01,0.39,1.59,0.68
1505946445000,0.00,0.00,87.01,0.09,0.00,0.00,0.03,0.33,8.49,4.04
1505946545000,0.00,0.00,86.53,0.12,0.00,0.00,0.04,0.30,7.78,5.22
1505946645000,0.00,0.00,81.20,0.18,0.00,0.00,0.06,0.30,11.79,6.47
1505946745000,0.00,0.00,82.66,0.39,0.00,0.00,0.06,0.29,11.54,5.06
1505946845000,0.00,0.00,86.16,0.45,0.00,0.00,0.05,0.28,8.71,4.35
1505946945000,0.00,0.00,85.81,0.24,0.00,0.00,0.04,0.28,8.97,4.65
1505947045000,0.00,0.00,78.86,0.12,0.00,0.00,0.09,0.29,13.68,6.95
1505947145000,0.00,0.00,82.24,0.11,0.00,0.00,0.08,0.30,11.46,5.81
1505947245000,0.00,0.00,84.84,0.38,0.00,0.00,0.03,0.26,9.33,5.15
1505947345000,0.00,0.00,88.76,0.25,0.00,0.00,0.03,0.28,7.31,3.36
1505947445000,0.00,0.00,93.13,0.10,0.00,0.00,0.00,0.26,5.00,1.51
1505947545000,0.00,0.00,94.27,0.07,0.00,0.00,0.02,0.26,3.15,2.22
1505947645000,0.00,0.00,92.15,0.06,0.00,0.00,0.01,0.27,5.36,2.14
1505947745000,0.00,0.00,95.42,0.09,0.00,0.00,0.02,0.26,2.89,1.32
1505947845000,0.00,0.00,91.82,0.07,0.00,0.00,0.01,0.26,5.42,2.42
1505947945000,0.00,0.00,92.69,0.04,0.00,0.00,0.01,0.25,4.68,2.33
1505948045000,0.00,0.00,90.40,0.13,0.00,0.00,0.03,0.31,6.37,2.75
1505948145000,0.00,0.00,93.37,0.01,0.00,0.00,0.03,0.32,4.03,2.23
1505948245000,0.00,0.00,97.93,0.00,0.00,0.01,0.00,0.37,1.26,0.43
1505948345000,0.00,0.00,98.11,0.01,0.00,0.00,0.00,0.40,1.09,0.39
