timestamp_ms,gnice,guest,idle,iowait,irq,nice,soft,steal,sys,usr
1505941345000,0.00,0.00,99.75,0.04,0.00,0.00,0.00,0.01,0.10,0.10
1505941445000,0.00,0.00,99.35,0.15,0.00,0.00,0.00,0.01,0.15,0.34
1505941545000,0.00,0.00,99.86,0.00,0.00,0.00,0.01,0.01,0.06,0.06
1505941645000,0.00,0.00,99.85,0.00,0.00,0.00,0.00,0.01,0.08,0.06
1505941745000,0.00,0.00,99.69,0.02,0.00,0.00,0.00,0.02,0.11,0.16
1505941845000,0.00,0.00,99.62,0.02,0.00,0.00,0.00,0.01,0.16,0.19
1505941945000,0.00,0.00,99.58,0.03,0.00,0.00,0.00,0.02,0.12,0.25
1505942045000,0.00,0.00,98.09,0.08,0.00,0.00,0.00,0.03,0.48,1.32
1505942145000,0.00,0.00,99.63,0.07,0.00,0.00,0.00,0.02,0.13,0.15
1505942245000,0.00,0.00,99.44,0.01,0.00,0.00,0.00,0.02,0.10,0.43
1505942345000,0.00,0.00,99.82,0.00,0.00,0.00,0.00,0.01,0.07,0.10
1505942445000,0.00,0.00,99.65,0.00,0.00,0.02,0.00,0.01,0.13,0.19
1505942545000,0.00,0.00,99.88,0.00,0.00,0.00,0.00,0.02,0.03,0.07
1505942645000,0.00,0.00,99.81,0.00,0.00,0.00,0.00,0.01,0.07,0.11
1505942745000,0.00,0.00,99.82,0.00,0.00,0.00,0.00,0.01,0.07,0.10
1505942845000,0.00,0.00,92.75,5.59,0.00,0.00,0.01,0.16,0.83,0.66
1505942945000,0.00,0.00,88.70,8.15,0.00,0.00,0.00,0.27,1.50,1.37
1505943045000,0.00,0.00,93.50,4.30,0.00,0.00,0.01,0.18,1.04,0.96
1505943145000,0.00,0.00,87.82,8.02,0.00,0.00,0.01,0.27,1.96,1.93
1505943245000,0.00,0.00,91.11,5.23,0.00,0.00,0.01,0.22,1.82,1.61
1505943345000,0.00,0.00,90.93,5.55,0.00,0.00,0.01,0.23,1.81,1.47
1505943445000,0.00,0.00,87.37,7.67,0.00,0.00,0.02,0.26,2.53,2.15
1505943545000,0.00,0.00,88.71,7.03,0.00,0.00,0.02,0.28,2.15,1.82
1505943645000,0.00,0.00,98.06,0.52,0.00,0.00,0.01,0.10,0.77,0.53
1505943745000,0.00,0.00,97.54,0.40,0.00,0.00,0.02,0.12,1.21,0.70
1505943845000,0.00,0.00,96.63,0.38,0.00,0.00,0.00,0.13,1.73,1.13
1505943945000,0.00,0.00,82.00,9.48,0.00,0.00,0.04,0.36,4.59,3.53
1505944045000,0.00,0.00,86.10,8.44,0.00,0.00,0.02,0.32,2.73,2.38
1505944145000,0.00,0.00,83.33,8.14,0.00,0.00,0.03,0.37,4.43,3.70
1505944245000,0.00,0.00,84.62,8.04,0.00,0.00,0.03,0.38,3.50,3.43
1505944345000,0.00,0.00,84.95,7.96,0.00,0.00,0.02,0.37,3.65,3.05
1505944445000,0.00,0.00,83.49,7.10,0.00,0.00,0.04,0.35,5.20,3.83
1505944545000,0.00,0.00,81.77,9.49,0.00,0.00,0.03,0.39,4.42,3.89
1505944645000,0.00,0.00,94.06,2.30,0.00,0.00,0.02,0.26,2.05,1.31
1505944745000,0.00,0.00,97.24,0.24,0.00,0.00,0.01,0.24,1.52,0.76
1505944845000,0.00,0.00,95.81,0.26,0.00,0.00,0.01,0.23,2.24,1.45
1505944945000,0.00,0.00,94.74,1.27,0.00,0.00,0.01,0.29,2.48,1.20
1505945045000,0.00,0.00,72.90,13.90,0.00,0.00,0.04,0.45,6.90,5.82
1505945145000,0.00,0.00,76.90,10.18,0.00,0.00,0.05,0.38,6.94,5.55
1505945245000,0.00,0.00,77.19,10.78,0.00,0.01,0.04,0.42,6.34,5.21
