timestamp_ms,gnice,guest,idle,iowait,irq,nice,soft,steal,sys,usr
1505941345000,0.00,0.00,97.73,0.04,0.00,0.00,0.08,0.01,0.59,1.54
1505941445000,0.00,0.00,93.53,0.03,0.00,0.00,0.05,0.01,0.90,5.48
1505941545000,0.00,0.00,99.92,0.00,0.00,0.00,0.00,0.00,0.04,0.04
1505941645000,0.00,0.00,99.69,0.00,0.00,0.00,0.01,0.01,0.12,0.17
1505941745000,0.00,0.00,97.97,0.00,0.00,0.00,0.03,0.02,0.78,1.19
1505941845000,0.00,0.00,97.77,0.00,0.00,0.00,0.04,0.02,0.96,1.20
1505941945000,0.00,0.00,99.45,0.00,0.00,0.00,0.02,0.02,0.24,0.27
1505942045000,0.00,0.00,98.19,0.23,0.00,0.00,0.01,0.02,0.40,1.14
1505942145000,0.00,0.00,99.42,0.00,0.00,0.00,0.01,0.02,0.24,0.31
1505942245000,0.00,0.00,98.57,0.00,0.00,0.00,0.07,0.03,0.45,0.87
1505942345000,0.00,0.00,99.26,0.00,0.00,0.07,0.00,0.01,0.52,0.14
1505942445000,0.00,0.00,98.79,0.13,0.00,0.15,0.00,0.02,0.72,0.19
1505942545000,0.00,0.00,99.76,0.00,0.00,0.00,0.01,0.01,0.12,0.10
1505942645000,0.00,0.00,99.64,0.00,0.00,0.00,0.00,0.02,0.21,0.13
1505942745000,0.00,0.00,99.66,0.00,0.00,0.00,0.00,0.01,0.19,0.14
1505942845000,0.00,0.00,96.92,0.08,0.00,0.00,0.07,0.05,1.08,1.80
1505942945000,0.00,0.00,94.26,0.05,0.00,0.01,0.19,0.09,2.01,3.38
1505943045000,0.00,0.00,95.04,0.07,0.00,0.00,0.20,0.07,2.11,2.51
1505943145000,0.00,0.00,92.42,0.07,0.00,0.00,0.25,0.11,2.89,4.25
1505943245000,0.00,0.00,91.65,0.06,0.00,0.00,0.34,0.10,3.48,4.37
1505943345000,0.00,0.00,92.46,0.03,0.00,0.01,0.35,0.09,3.46,3.60
1505943445000,0.00,0.00,91.10,0.08,0.00,0.00,0.38,0.11,4.21,4.12
1505943545000,0.00,0.00,91.87,0.03,0.00,0.00,0.28,0.11,3.93,3.77
1505943645000,0.00,0.00,95.13,0.00,0.00,0.00,0.22,0.06,3.17,1.41
1505943745000,0.00,0.00,94.49,0.02,0.00,0.00,0.23,0.06,3.24,1.97
1505943845000,0.00,0.00,94.82,0.01,0.00,0.00,0.17,0.07,3.53,1.39
1505943945000,0.00,0.00,84.13,0.18,0.00,0.00,0.81,0.18,7.21,7.49
1505944045000,0.00,0.00,89.86,0.05,0.00,0.00,0.31,0.13,5.99,3.65
1505944145000,0.00,0.00,86.44,0.07,0.00,0.00,0.57,0.15,7.35,5.41
1505944245000,0.00,0.00,85.64,0.03,0.00,0.00,0.47,0.16,8.01,5.69
1505944345000,0.00,0.00,88.13,0.12,0.00,0.00,0.39,0.16,6.64,4.56
1505944445000,0.00,0.00,85.66,0.01,0.00,0.00,0.58,0.18,7.60,5.97
1505944545000,0.00,0.00,86.54,0.03,0.00,0.00,0.42,0.18,7.90,4.93
1505944645000,0.00,0.00,93.60,0.02,0.00,0.00,0.11,0.14,4.46,1.67
1505944745000,0.00,0.00,92.85,0.00,0.00,0.00,0.17,0.13,5.17,1.68
1505944845000,0.00,0.00,91.84,0.01,0.00,0.00,0.15,0.14,6.14,1.71
1505944945000,0.00,0.00,89.60,0.01,0.00,0.00,0.40,0.19,5.39,4.40
1505945045000,0.00,0.00,80.62,0.16,0.00,0.00,0.81,0.22,10.19,8.00
