timestamp_ms,gnice,guest,idle,iowait,irq,nice,soft,steal,sys,usr
1505941345000,0.00,0.00,94.34,2.85,0.00,0.00,0.06,0.03,0.71,2.01
1505941445000,0.00,0.00,74.52,5.47,0.00,0.00,0.02,0.04,1.41,18.53
1505941545000,0.00,0.00,99.49,0.00,0.00,0.00,0.00,0.02,0.29,0.20
1505941645000,0.00,0.00,99.43,0.01,0.00,0.00,0.01,0.02,0.20,0.33
1505941745000,0.00,0.00,97.79,0.11,0.00,0.00,0.00,0.04,0.69,1.37
1505941845000,0.00,0.00,96.87,0.27,0.00,0.00,0.00,0.05,1.11,1.70
1505941945000,0.00,0.00,97.47,0.09,0.00,0.43,0.01,0.04,1.60,0.36
1505942045000,0.00,0.00,99.58,0.00,0.00,0.00,0.00,0.02,0.21,0.19
1505942145000,0.00,0.00,99.50,0.00,0.00,0.00,0.00,0.03,0.22,0.25
1505942245000,0.00,0.00,99.47,0.00,0.00,0.00,0.00,0.02,0.27,0.24
1505942345000,0.00,0.00,99.45,0.00,0.00,0.00,0.01,0.02,0.27,0.25
1505942445000,0.00,0.00,99.47,0.00,0.00,0.00,0.00,0.02,0.25,0.26
1505942545000,0.00,0.00,99.57,0.00,0.00,0.00,0.00,0.03,0.18,0.22
1505942645000,0.00,0.00,99.58,0.00,0.00,0.00,0.00,0.02,0.19,0.21
1505942745000,0.00,0.00,99.53,0.00,0.00,0.00,0.00,0.02,0.22,0.23
1505942845000,0.00,0.00,98.79,0.03,0.00,0.00,0.01,0.05,0.59,0.52
1505942945000,0.00,0.00,98.27,0.03,0.00,0.00,0.00,0.06,0.89,0.75
1505943045000,0.00,0.00,96.18,0.08,0.00,0.00,0.01,0.11,1.89,1.73
1505943145000,0.00,0.00,97.65,0.06,0.00,0.00,0.00,0.06,1.07,1.17
1505943245000,0.00,0.00,96.31,0.05,0.00,0.00,0.02,0.07,1.71,1.83
1505943345000,0.00,0.00,95.93,0.07,0.00,0.01,0.00,0.07,1.99,1.94
1505943445000,0.00,0.00,95.16,0.07,0.00,0.01,0.02,0.11,2.19,2.44
1505943545000,0.00,0.00,94.45,0.05,0.00,0.01,0.01,0.09,2.61,2.77
1505943645000,0.00,0.00,93.12,0.06,0.00,0.01,0.02,0.09,3.35,3.34
1505943745000,0.00,0.00,92.11,0.09,0.00,0.02,0.04,0.10,3.86,3.78
1505943845000,0.00,0.00,90.40,0.10,0.00,0.01,0.02,0.10,5.02,4.35
1505943945000,0.00,0.00,93.42,0.04,0.00,0.03,0.02,0.08,2.95,3.46
1505944045000,0.00,0.00,90.36,0.06,0.00,0.01,0.02,0.09,4.92,4.54
1505944145000,0.00,0.00,90.61,0.04,0.00,0.02,0.05,0.09,4.48,4.71
1505944245000,0.00,0.00,89.91,0.11,0.00,0.03,0.01,0.13,5.13,4.68
1505944345000,0.00,0.00,89.82,0.09,0.00,0.04,0.04,0.12,5.33,4.55
1505944445000,0.00,0.00,88.85,0.07,0.00,0.04,0.04,0.13,5.73,5.13
1505944545000,0.00,0.00,88.27,0.04,0.00,0.05,0.03,0.07,6.26,5.28
1505944645000,0.00,0.00,84.78,0.12,0.00,0.07,0.09,0.14,8.16,6.63
1505944745000,0.00,0.00,83.50,0.11,0.00,0.08,0.02,0.12,9.86,6.30
1505944845000,0.00,0.00,82.17,0.08,0.00,0.12,0.02,0.14,9.91,7.55
1505944945000,0.00,0.00,86.62,0.04,0.00,0.13,0.01,0.10,6.59,6.51
1505945045000,0.00,0.00,86.14,0.03,0.00,0.10,0.02,0.10,7.58,6.03
1505945145000,0.00,0.00,84.94,0.04,0.00,0.12,0.02,0.12,8.18,6.57
1505945245000,0.00,0.00,84.53,0.03,0.00,0.17,0.01,0.08,8.72,6.45
1505945345000,0.00,0.00,81.11,0.10,0.00,0.15,0.01,0.12,10.92,7.58
1505945445000,0.00,0.00,85.61,0.01,0.00,0.13,0.01,0.08,7.70,6.45
1505945545000,0.00,0.00,80.17,0.09,0.00,0.16,0.02,0.11,11.04,8.40
1505945645000,0.00,0.00,82.93,0.03,0.00,0.17,0.01,0.11,9.55,7.20
1505945745000,0.00,0.00,83.61,0.04,0.00,0.19,0.02,0.09,8.90,7.15
1505945845000,0.00,0.00,79.62,0.09,0.00,0.25,0.06,0.15,11.57,8.25
1505945945000,0.00,0.00,81.27,0.07,0.00,0.26,0.07,0.13,9.79,8.40
1505946045000,0.00,0.00,79.26,0.06,0.00,0.30,0.11,0.11,10.88,9.27
1505946145000,0.00,0.00,74.88,0.09,0.00,0.31,0.10,0.11,14.49,10.02
1505946245000,0.00,0.00,76.14,0.07,0.00,0.30,0.06,0.11,13.92,9.40
1505946345000,0.00,0.00,81.55,0.08,0.00,0.32,0.01,0.11,9.60,8.33
1505946445000,0.00,0.00,80.77,0.01,0.00,0.29,0.01,0.09,11.48,7.34
1505946545000,0.00,0.00,78.93,0.03,0.00,0.33,0.02,0.09,11.83,8.78
1505946645000,0.00,0.00,79.35,0.05,0.00,0.43,0.05,0.11,11.03,8.98
1505946745000,0.00,0.00,79.64,0.02,0.00,0.35,0.02,0.08,10.99,8.89
1505946845000,0.00,0.00,77.58,0.04,0.00,0.38,0.04,0.10,12.90,8.95
1505946945000,0.00,0.00,77.81,0.03,0.00,0.36,0.03,0.09,12.59,9.09
1505947045000,0.00,0.00,76.11,0.09,0.00,0.41,0.03,0.11,14.16,9.08
1505947145000,0.00,0.00,75.27,0.03,0.00,0.39,0.01,0.12,14.75,9.43
1505947245000,0.00,0.00,76.47,0.00,0.00,0.48,0.01,0.08,13.52,9.44
1505947345000,0.00,0.00,71.89,0.04,0.00,0.50,0.03,0.13,15.67,11.73
1505947445000,0.00,0.00,72.67,0.04,0.00,0.54,0.02,0.11,15.29,11.32
1505947545000,0.00,0.00,75.28,0.00,0.00,0.50,0.01,0.09,14.17,9.95
1505947645000,0.00,0.00,68.53,0.15,0.00,0.62,0.09,0.15,18.30,12.15
1505947745000,0.00,0.00,68.57,0.10,0.00,0.63,0.14,0.13,17.87,12.54
1505947845000,0.00,0.00,69.70,0.08,0.00,0.61,0.09,0.10,17.74,11.67
1505947945000,0.00,0.00,61.32,0.12,0.00,0.70,0.04,0.13,21.95,15.74
1505948045000,0.00,0.00,73.34,0.03,0.00,0.56,0.04,0.10,14.95,10.97
1505948145000,0.00,0.00,69.84,0.06,0.00,0.65,0.04,0.12,17.63,11.65
1505948245000,0.00,0.00,76.70,0.00,0.00,0.66,0.02,0.07,13.11,9.44
1505948345000,0.00,0.00,75.66,0.00,0.00,0.65,0.02,0.08,13.72,9.87
