timestamp_ms,gnice,guest,idle,iowait,irq,nice,soft,steal,sys,usr
1505941345000,0.00,0.00,99.75,0.00,0.00,0.00,0.00,0.01,0.08,0.16
1505941445000,0.00,0.00,99.52,0.01,0.00,0.00,0.00,0.00,0.19,0.28
1505941545000,0.00,0.00,99.96,0.00,0.00,0.00,0.00,0.00,0.02,0.02
1505941645000,0.00,0.00,99.90,0.00,0.00,0.00,0.00,0.01,0.04,0.05
1505941745000,0.00,0.00,99.51,0.00,0.00,0.00,0.00,0.01,0.24,0.24
1505941845000,0.00,0.00,98.76,0.00,0.00,0.00,0.00,0.01,0.52,0.71
1505941945000,0.00,0.00,99.69,0.00,0.00,0.00,0.00,0.00,0.11,0.20
1505942045000,0.00,0.00,99.94,0.00,0.00,0.00,0.00,0.00,0.04,0.02
1505942145000,0.00,0.00,99.89,0.01,0.00,0.00,0.00,0.00,0.05,0.05
1505942245000,0.00,0.00,99.96,0.00,0.00,0.00,0.00,0.01,0.01,0.02
1505942345000,0.00,0.00,99.93,0.00,0.00,0.00,0.00,0.00,0.04,0.03
1505942445000,0.00,0.00,99.86,0.00,0.00,0.00,0.00,0.00,0.09,0.05
1505942545000,0.00,0.00,99.76,0.00,0.00,0.00,0.00,0.01,0.07,0.16
1505942645000,0.00,0.00,99.29,0.00,0.00,0.00,0.00,0.01,0.16,0.54
1505942745000,0.00,0.00,99.92,0.00,0.00,0.00,0.00,0.00,0.04,0.04
1505942845000,0.00,0.00,99.86,0.00,0.00,0.00,0.00,0.01,0.08,0.05
1505942945000,0.00,0.00,99.65,0.00,0.00,0.00,0.00,0.01,0.19,0.15
1505943045000,0.00,0.00,99.50,0.00,0.00,0.00,0.00,0.02,0.32,0.16
1505943145000,0.00,0.00,99.43,0.00,0.00,0.00,0.01,0.02,0.25,0.29
1505943245000,0.00,0.00,99.32,0.00,0.00,0.00,0.00,0.01,0.41,0.26
1505943345000,0.00,0.00,99.29,0.00,0.00,0.00,0.00,0.02,0.39,0.30
1505943445000,0.00,0.00,99.08,0.00,0.00,0.00,0.00,0.02,0.51,0.39
1505943545000,0.00,0.00,99.31,0.00,0.00,0.00,0.00,0.01,0.39,0.29
1505943645000,0.00,0.00,98.53,0.00,0.00,0.00,0.00,0.02,1.15,0.30
1505943745000,0.00,0.00,98.29,0.21,0.00,0.21,0.00,0.02,0.99,0.28
1505943845000,0.00,0.00,97.66,0.00,0.00,0.00,0.00,0.00,1.94,0.40
1505943945000,0.00,0.00,98.78,0.00,0.00,0.00,0.00,0.01,0.76,0.45
1505944045000,0.00,0.00,98.43,0.00,0.00,0.00,0.00,0.01,0.98,0.58
1505944145000,0.00,0.00,97.18,0.00,0.00,0.00,0.00,0.02,1.89,0.91
1505944245000,0.00,0.00,96.75,0.00,0.00,0.00,0.00,0.02,2.43,0.80
1505944345000,0.00,0.00,96.59,0.00,0.00,0.00,0.00,0.01,2.63,0.76
1505944445000,0.00,0.00,98.01,0.00,0.00,0.00,0.00,0.01,1.52,0.46
1505944545000,0.00,0.00,98.17,0.00,0.00,0.00,0.00,0.02,1.22,0.58
1505944645000,0.00,0.00,97.93,0.00,0.00,0.00,0.00,0.02,1.75,0.30
1505944745000,0.00,0.00,97.06,0.00,0.00,0.01,0.00,0.01,2.34,0.58
1505944845000,0.00,0.00,97.76,0.00,0.00,0.00,0.00,0.01,1.75,0.48
1505944945000,0.00,0.00,98.46,0.00,0.00,0.00,0.00,0.00,1.31,0.23
1505945045000,0.00,0.00,98.10,0.00,0.00,0.00,0.00,0.01,1.35,0.54
1505945145000,0.00,0.00,97.58,0.00,0.00,0.00,0.00,0.01,1.79,0.61
1505945245000,0.00,0.00,97.97,0.00,0.00,0.00,0.00,0.02,1.38,0.63
1505945345000,0.00,0.00,98.29,0.00,0.00,0.00,0.00,0.02,1.13,0.55
1505945445000,0.00,0.00,97.41,0.00,0.00,0.00,0.00,0.01,2.17,0.41
1505945545000,0.00,0.00,97.70,0.00,0.00,0.00,0.00,0.03,1.72,0.55
1505945645000,0.00,0.00,96.59,0.00,0.00,0.00,0.00,0.02,2.86,0.53
1505945745000,0.00,0.00,96.19,0.00,0.00,0.00,0.00,0.02,3.05,0.74
1505945845000,0.00,0.00,97.48,0.00,0.00,0.00,0.00,0.02,1.92,0.57
1505945945000,0.00,0.00,97.56,0.00,0.00,0.00,0.00,0.01,2.07,0.36
1505946045000,0.00,0.00,96.39,0.00,0.00,0.00,0.00,0.01,3.07,0.53
1505946145000,0.00,0.00,96.72,0.00,0.00,0.00,0.00,0.01,2.72,0.55
1505946245000,0.00,0.00,93.91,0.00,0.00,0.00,0.00,0.01,5.52,0.56
1505946345000,0.00,0.00,99.66,0.00,0.00,0.00,0.00,0.00,0.31,0.03
1505946445000,0.00,0.00,97.08,0.00,0.00,0.00,0.00,0.02,2.39,0.51
1505946545000,0.00,0.00,96.39,0.00,0.00,0.00,0.00,0.02,2.59,1.00
1505946645000,0.00,0.00,95.35,0.01,0.00,0.00,0.00,0.03,3.85,0.75
1505946745000,0.00,0.00,93.42,0.00,0.00,0.00,0.00,0.02,5.68,0.88
1505946845000,0.00,0.00,96.69,0.00,0.00,0.00,0.00,0.04,2.54,0.73
1505946945000,0.00,0.00,98.58,0.00,0.00,0.00,0.00,0.04,0.79,0.58
1505947045000,0.00,0.00,97.10,0.00,0.00,0.00,0.00,0.03,2.08,0.79
1505947145000,0.00,0.00,95.09,0.00,0.00,0.00,0.00,0.02,4.22,0.67
1505947245000,0.00,0.00,96.39,0.00,0.00,0.00,0.00,0.03,3.01,0.57
1505947345000,0.00,0.00,96.93,0.00,0.00,0.00,0.00,0.03,2.45,0.59
1505947445000,0.00,0.00,96.91,0.00,0.00,0.00,0.00,0.02,2.41,0.66
1505947545000,0.00,0.00,96.32,0.00,0.00,0.00,0.00,0.01,3.41,0.26
1505947645000,0.00,0.00,94.19,0.00,0.00,0.00,0.00,0.02,4.37,1.41
1505947745000,0.00,0.00,94.87,0.00,0.00,0.01,0.01,0.02,4.37,0.72
1505947845000,0.00,0.00,90.70,0.06,0.00,0.00,0.00,0.02,8.22,1.00
1505947945000,0.00,0.00,92.56,0.00,0.00,0.00,0.00,0.01,6.60,0.83
1505948045000,0.00,0.00,95.78,0.03,0.00,0.00,0.00,0.00,3.66,0.53
1505948145000,0.00,0.00,98.50,0.00,0.00,0.00,0.00,0.01,1.35,0.14
1505948245000,0.00,0.00,98.51,0.00,0.00,0.00,0.00,0.00,1.09,0.40
1505948345000,0.00,0.00,99.59,0.00,0.00,0.00,0.00,0.00,0.01,0.40
