timestamp_ms,gnice,guest,idle,iowait,irq,nice,soft,steal,sys,usr
1505941345000,0.00,0.00,99.40,0.00,0.00,0.00,0.00,0.02,0.30,0.28
1505941445000,0.00,0.00,97.97,0.00,0.00,0.00,0.00,0.02,0.63,1.38
1505941545000,0.00,0.00,99.98,0.00,0.00,0.00,0.00,0.00,0.00,0.02
1505941645000,0.00,0.00,99.83,0.00,0.00,0.00,0.00,0.01,0.10,0.06
1505941745000,0.00,0.00,96.71,0.00,0.00,0.00,0.00,0.03,1.02,2.23
1505941845000,0.00,0.00,98.88,0.01,0.00,0.00,0.00,0.01,0.71,0.39
1505941945000,0.00,0.00,99.83,0.00,0.00,0.00,0.00,0.01,0.08,0.08
1505942045000,0.00,0.00,99.91,0.00,0.00,0.00,0.00,0.00,0.06,0.03
1505942145000,0.00,0.00,99.84,0.00,0.00,0.00,0.00,0.00,0.11,0.05
1505942245000,0.00,0.00,99.88,0.00,0.00,0.00,0.00,0.01,0.09,0.02
1505942345000,0.00,0.00,99.86,0.00,0.00,0.00,0.00,0.00,0.10,0.04
1505942445000,0.00,0.00,99.95,0.00,0.00,0.00,0.00,0.00,0.03,0.02
1505942545000,0.00,0.00,99.92,0.00,0.00,0.00,0.00,0.00,0.05,0.03
1505942645000,0.00,0.00,99.14,0.00,0.00,0.00,0.00,0.01,0.13,0.72
1505942745000,0.00,0.00,99.93,0.00,0.00,0.00,0.00,0.00,0.03,0.04
1505942845000,0.00,0.00,99.87,0.00,0.00,0.00,0.00,0.01,0.06,0.06
1505942945000,0.00,0.00,99.71,0.00,0.00,0.00,0.00,0.01,0.14,0.14
1505943045000,0.00,0.00,99.38,0.00,0.00,0.00,0.00,0.01,0.36,0.25
1505943145000,0.00,0.00,99.52,0.00,0.00,0.00,0.00,0.02,0.17,0.29
1505943245000,0.00,0.00,99.55,0.00,0.00,0.00,0.00,0.02,0.18,0.25
1505943345000,0.00,0.00,98.88,0.00,0.00,0.00,0.00,0.03,0.72,0.36
1505943445000,0.00,0.00,98.74,0.00,0.00,0.00,0.00,0.01,0.81,0.44
1505943545000,0.00,0.00,98.91,0.00,0.00,0.00,0.00,0.02,0.86,0.21
1505943645000,0.00,0.00,98.91,0.00,0.00,0.00,0.00,0.02,0.84,0.23
1505943745000,0.00,0.00,97.36,0.34,0.00,0.25,0.00,0.01,1.66,0.37
1505943845000,0.00,0.00,98.96,0.00,0.00,0.00,0.00,0.01,0.80,0.23
1505943945000,0.00,0.00,98.95,0.00,0.00,0.00,0.00,0.01,0.70,0.34
1505944045000,0.00,0.00,97.76,0.00,0.00,0.00,0.00,0.01,1.71,0.52
1505944145000,0.00,0.00,97.29,0.00,0.00,0.00,0.00,0.02,2.04,0.65
1505944245000,0.00,0.00,97.69,0.00,0.00,0.00,0.00,0.02,1.60,0.69
1505944345000,0.00,0.00,98.66,0.00,0.00,0.00,0.00,0.02,0.94,0.38
1505944445000,0.00,0.00,99.02,0.00,0.00,0.00,0.00,0.02,0.65,0.31
1505944545000,0.00,0.00,98.07,0.00,0.00,0.00,0.00,0.02,1.39,0.51
1505944645000,0.00,0.00,98.54,0.00,0.00,0.00,0.00,0.02,1.12,0.32
1505944745000,0.00,0.00,98.24,0.00,0.00,0.00,0.00,0.01,1.29,0.46
1505944845000,0.00,0.00,96.54,0.00,0.00,0.00,0.00,0.01,2.87,0.58
1505944945000,0.00,0.00,99.21,0.00,0.00,0.00,0.00,0.00,0.54,0.25
1505945045000,0.00,0.00,98.22,0.00,0.00,0.00,0.01,0.01,1.16,0.60
1505945145000,0.00,0.00,96.94,0.00,0.00,0.00,0.00,0.02,2.24,0.80
1505945245000,0.00,0.00,97.06,0.00,0.00,0.01,0.00,0.02,2.17,0.74
1505945345000,0.00,0.00,97.03,0.01,0.00,0.00,0.00,0.03,2.26,0.67
1505945445000,0.00,0.00,98.31,0.00,0.00,0.00,0.00,0.02,1.32,0.34
1505945545000,0.00,0.00,97.66,0.00,0.00,0.00,0.00,0.03,1.60,0.71
1505945645000,0.00,0.00,98.37,0.00,0.00,0.00,0.00,0.02,1.22,0.38
1505945745000,0.00,0.00,97.58,0.00,0.00,0.00,0.00,0.02,1.58,0.81
