timestamp_ms,gnice,guest,idle,iowait,irq,nice,soft,steal,sys,usr
1505941345000,0.00,0.00,98.88,0.00,0.00,0.00,0.00,0.01,0.30,0.81
1505941445000,0.00,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.30,0.44
1505941545000,0.00,0.00,99.88,0.00,0.00,0.00,0.00,0.01,0.06,0.05
1505941645000,0.00,0.00,99.81,0.00,0.00,0.00,0.00,0.00,0.09,0.10
1505941745000,0.00,0.00,97.18,0.00,0.00,0.00,0.00,0.02,0.87,1.93
1505941845000,0.00,0.00,98.03,0.00,0.00,0.00,0.00,0.01,0.80,1.16
1505941945000,0.00,0.00,99.75,0.00,0.00,0.00,0.00,0.01,0.19,0.05
1505942045000,0.00,0.00,99.89,0.00,0.00,0.00,0.00,0.00,0.07,0.04
1505942145000,0.00,0.00,99.77,0.01,0.00,0.00,0.00,0.01,0.13,0.08
1505942245000,0.00,0.00,99.85,0.00,0.00,0.00,0.00,0.00,0.12,0.03
1505942345000,0.00,0.00,99.76,0.00,0.00,0.00,0.00,0.00,0.17,0.07
1505942445000,0.00,0.00,99.78,0.00,0.00,0.00,0.00,0.01,0.13,0.08
1505942545000,0.00,0.00,99.87,0.00,0.00,0.00,0.00,0.00,0.10,0.03
1505942645000,0.00,0.00,99.33,0.00,0.00,0.00,0.00,0.01,0.26,0.40
1505942745000,0.00,0.00,99.94,0.00,0.00,0.00,0.00,0.01,0.04,0.01
1505942845000,0.00,0.00,99.68,0.00,0.00,0.00,0.00,0.00,0.24,0.08
1505942945000,0.00,0.00,99.46,0.00,0.00,0.00,0.00,0.02,0.33,0.19
1505943045000,0.00,0.00,99.13,0.00,0.00,0.00,0.00,0.02,0.59,0.26
1505943145000,0.00,0.00,99.14,0.00,0.00,0.00,0.00,0.01,0.46,0.39
1505943245000,0.00,0.00,98.82,0.00,0.00,0.00,0.00,0.02,0.78,0.38
1505943345000,0.00,0.00,98.45,0.00,0.00,0.00,0.00,0.01,1.14,0.40
1505943445000,0.00,0.00,98.71,0.00,0.00,0.00,0.00,0.02,0.96,0.31
1505943545000,0.00,0.00,97.56,0.00,0.00,0.00,0.00,0.02,1.89,0.53
1505943645000,0.00,0.00,97.99,0.00,0.00,0.00,0.00,0.01,1.66,0.34
1505943745000,0.00,0.00,95.05,0.11,0.00,0.29,0.00,0.02,3.90,0.63
1505943845000,0.00,0.00,97.16,0.00,0.00,0.00,0.00,0.01,2.35,0.48
1505943945000,0.00,0.00,97.91,0.00,0.00,0.00,0.00,0.01,1.57,0.50
1505944045000,0.00,0.00,96.29,0.00,0.00,0.00,0.00,0.01,2.98,0.72
1505944145000,0.00,0.00,96.83,0.00,0.00,0.00,0.00,0.02,2.35,0.80
1505944245000,0.00,0.00,95.43,0.00,0.00,0.00,0.00,0.02,3.53,1.02
1505944345000,0.00,0.00,96.26,0.00,0.00,0.00,0.00,0.02,2.91,0.81
1505944445000,0.00,0.00,96.47,0.00,0.00,0.00,0.00,0.02,2.77,0.73
1505944545000,0.00,0.00,94.39,0.00,0.00,0.00,0.00,0.02,4.62,0.96
1505944645000,0.00,0.00,92.81,0.00,0.00,0.00,0.00,0.01,5.99,1.19
1505944745000,0.00,0.00,95.33,0.00,0.00,0.00,0.00,0.01,3.85,0.81
1505944845000,0.00,0.00,89.45,0.00,0.00,0.00,0.00,0.01,8.92,1.61
1505944945000,0.00,0.00,95.47,0.00,0.00,0.00,0.00,0.00,3.88,0.65
1505945045000,0.00,0.00,93.94,0.00,0.00,0.00,0.00,0.01,4.86,1.19
1505945145000,0.00,0.00,96.32,0.00,0.00,0.00,0.00,0.01,2.64,1.03
1505945245000,0.00,0.00,94.79,0.00,0.00,0.00,0.00,0.02,4.07,1.12
1505945345000,0.00,0.00,95.86,0.00,0.00,0.00,0.01,0.02,3.06,1.05
1505945445000,0.00,0.00,96.75,0.00,0.00,0.00,0.00,0.02,2.53,0.70
1505945545000,0.00,0.00,92.88,0.00,0.00,0.00,0.00,0.01,5.97,1.14
1505945645000,0.00,0.00,94.54,0.00,0.00,0.01,0.00,0.02,4.39,1.04
1505945745000,0.00,0.00,95.21,0.00,0.00,0.00,0.00,0.02,3.74,1.03
1505945845000,0.00,0.00,94.20,0.00,0.00,0.00,0.00,0.01,4.72,1.07
1505945945000,0.00,0.00,95.67,0.00,0.00,0.00,0.00,0.02,3.60,0.71
1505946045000,0.00,0.00,94.23,0.00,0.00,0.00,0.00,0.01,4.77,0.98
1505946145000,0.00,0.00,92.06,0.00,0.00,0.00,0.00,0.01,6.58,1.35
1505946245000,0.00,0.00,90.41,0.00,0.00,0.00,0.00,0.00,8.05,1.54
1505946345000,0.00,0.00,99.32,0.00,0.00,0.00,0.00,0.01,0.53,0.14
1505946445000,0.00,0.00,96.72,0.00,0.00,0.00,0.00,0.01,2.64,0.63
