timestamp_ms,gnice,guest,idle,iowait,irq,nice,soft,steal,sys,usr
1505941345000,0.00,0.00,87.69,7.75,0.00,0.00,0.08,0.04,1.42,3.01
1505941445000,0.00,0.00,88.18,4.10,0.00,0.00,0.05,0.04,2.07,5.56
1505941545000,0.00,0.00,99.56,0.00,0.00,0.00,0.00,0.02,0.21,0.21
1505941645000,0.00,0.00,98.67,0.00,0.00,0.00,0.01,0.02,0.45,0.85
1505941745000,0.00,0.00,90.73,0.09,0.00,0.00,0.05,0.04,2.86,6.22
1505941845000,0.00,0.00,91.40,0.55,0.00,0.00,0.05,0.04,3.21,4.75
1505941945000,0.00,0.00,99.05,0.00,0.00,0.00,0.00,0.03,0.42,0.50
1505942045000,0.00,0.00,99.56,0.00,0.00,0.00,0.00,0.03,0.22,0.19
1505942145000,0.00,0.00,99.48,0.01,0.00,0.00,0.01,0.02,0.27,0.21
1505942245000,0.00,0.00,99.47,0.00,0.00,0.00,0.00,0.03,0.28,0.22
1505942345000,0.00,0.00,97.86,0.59,0.00,0.34,0.00,0.03,0.94,0.23
1505942445000,0.00,0.00,97.10,0.65,0.00,0.49,0.00,0.04,1.37,0.35
1505942545000,0.00,0.00,99.56,0.00,0.00,0.00,0.01,0.02,0.21,0.20
1505942645000,0.00,0.00,99.60,0.00,0.00,0.00,0.00,0.02,0.19,0.19
1505942745000,0.00,0.00,99.54,0.00,0.00,0.00,0.00,0.03,0.24,0.19
1505942845000,0.00,0.00,98.54,0.23,0.00,0.00,0.01,0.04,0.68,0.49
1505942945000,0.00,0.00,97.99,0.02,0.00,0.01,0.01,0.05,1.06,0.86
1505943045000,0.00,0.00,95.76,0.04,0.00,0.02,0.03,0.07,2.30,1.78
1505943145000,0.00,0.00,97.41,0.00,0.00,0.01,0.01,0.04,1.32,1.21
1505943245000,0.00,0.00,96.22,0.03,0.00,0.02,0.01,0.07,1.99,1.66
1505943345000,0.00,0.00,95.53,0.02,0.00,0.04,0.02,0.07,2.39,1.93
1505943445000,0.00,0.00,94.91,0.02,0.00,0.04,0.03,0.09,2.60,2.30
1505943545000,0.00,0.00,94.44,0.03,0.00,0.07,0.03,0.06,2.76,2.62
1505943645000,0.00,0.00,92.72,0.05,0.00,0.06,0.04,0.08,3.88,3.16
1505943745000,0.00,0.00,91.28,0.03,0.00,0.10,0.05,0.09,4.66,3.80
1505943845000,0.00,0.00,89.88,0.06,0.00,0.13,0.04,0.11,5.22,4.56
1505943945000,0.00,0.00,93.24,0.02,0.00,0.15,0.03,0.07,3.32,3.17
1505944045000,0.00,0.00,90.36,0.05,0.00,0.12,0.06,0.10,4.83,4.47
1505944145000,0.00,0.00,90.36,0.02,0.00,0.16,0.05,0.07,5.23,4.10
1505944245000,0.00,0.00,89.20,0.04,0.00,0.22,0.05,0.10,5.41,4.98
1505944345000,0.00,0.00,88.10,0.01,0.00,0.21,0.05,0.08,6.74,4.80
1505944445000,0.00,0.00,88.23,0.03,0.00,0.22,0.06,0.10,6.23,5.13
1505944545000,0.00,0.00,88.55,0.04,0.00,0.26,0.09,0.08,5.90,5.07
1505944645000,0.00,0.00,85.25,0.08,0.00,0.27,0.13,0.11,7.55,6.60
1505944745000,0.00,0.00,84.69,0.09,0.00,0.31,0.23,0.10,7.68,6.90
1505944845000,0.00,0.00,80.65,0.08,0.00,0.34,0.12,0.13,10.88,7.81
1505944945000,0.00,0.00,85.92,0.01,0.00,0.42,0.04,0.08,6.93,6.61
1505945045000,0.00,0.00,85.37,0.03,0.00,0.43,0.05,0.08,7.69,6.35
1505945145000,0.00,0.00,84.42,0.02,0.00,0.38,0.07,0.09,8.18,6.83
1505945245000,0.00,0.00,84.52,0.01,0.00,0.40,0.08,0.07,8.33,6.59
1505945345000,0.00,0.00,81.00,0.08,0.00,0.46,0.05,0.11,10.25,8.04
1505945445000,0.00,0.00,84.20,0.00,0.00,0.51,0.05,0.07,8.75,6.43
1505945545000,0.00,0.00,82.14,0.04,0.00,0.51,0.09,0.10,9.38,7.74
1505945645000,0.00,0.00,82.61,0.01,0.00,0.56,0.05,0.08,9.59,7.10
1505945745000,0.00,0.00,82.79,0.02,0.00,0.53,0.06,0.08,8.83,7.69
1505945845000,0.00,0.00,78.53,0.03,0.00,0.50,0.21,0.10,12.27,8.35
1505945945000,0.00,0.00,78.58,0.02,0.00,0.63,0.19,0.09,12.05,8.43
1505946045000,0.00,0.00,75.35,0.06,0.00,0.64,0.10,0.14,13.46,10.24
1505946145000,0.00,0.00,75.55,0.02,0.00,0.64,0.08,0.09,13.19,10.42
1505946245000,0.00,0.00,72.21,0.07,0.00,0.66,0.12,0.14,16.18,10.61
1505946345000,0.00,0.00,80.16,0.02,0.00,0.81,0.07,0.11,10.28,8.55
1505946445000,0.00,0.00,81.91,0.01,0.00,0.76,0.07,0.07,9.40,7.78
1505946545000,0.00,0.00,77.27,0.01,0.00,0.75,0.15,0.07,12.88,8.86
1505946645000,0.00,0.00,74.28,0.03,0.00,0.80,0.11,0.08,14.88,9.81
1505946745000,0.00,0.00,72.31,0.03,0.00,0.77,0.10,0.09,16.20,10.49
1505946845000,0.00,0.00,74.33,0.02,0.00,0.84,0.20,0.10,14.79,9.71
1505946945000,0.00,0.00,76.05,0.00,0.00,0.86,0.21,0.07,14.31,8.49
1505947045000,0.00,0.00,71.64,0.11,0.00,0.80,0.24,0.09,17.48,9.63
1505947145000,0.00,0.00,75.11,0.02,0.00,0.91,0.25,0.07,14.30,9.34
1505947245000,0.00,0.00,69.69,0.03,0.00,0.85,0.27,0.08,19.05,10.01
1505947345000,0.00,0.00,68.33,0.21,0.00,0.91,0.12,0.10,18.23,12.10
1505947445000,0.00,0.00,72.32,0.02,0.00,0.94,0.19,0.08,15.54,10.90
1505947545000,0.00,0.00,68.86,0.02,0.00,0.96,0.25,0.10,18.22,11.59
1505947645000,0.00,0.00,65.70,0.67,0.00,1.00,0.32,0.13,20.07,12.11
1505947745000,0.00,0.00,68.42,0.02,0.00,0.94,0.34,0.09,19.09,11.10
1505947845000,0.00,0.00,64.76,0.05,0.00,1.06,0.21,0.11,21.34,12.46
1505947945000,0.00,0.00,56.63,0.08,0.00,1.15,0.29,0.16,26.72,14.97
1505948045000,0.00,0.00,71.45,0.02,0.00,1.16,0.30,0.08,16.61,10.38
1505948145000,0.00,0.00,66.37,0.04,0.00,1.13,0.66,0.10,19.68,12.01
1505948245000,0.00,0.00,72.50,0.02,0.00,1.24,0.21,0.09,15.99,9.95
1505948345000,0.00,0.00,71.00,0.00,0.00,1.27,0.15,0.06,17.02,10.48
