timestamp_ms,gnice,guest,idle,iowait,irq,nice,soft,steal,sys,usr
1505941345000,0.00,0.00,99.83,0.00,0.00,0.00,0.00,0.00,0.08,0.09
1505941445000,0.00,0.00,99.65,0.00,0.00,0.00,0.00,0.01,0.16,0.18
1505941545000,0.00,0.00,99.91,0.00,0.00,0.00,0.00,0.01,0.04,0.04
1505941645000,0.00,0.00,99.92,0.00,0.00,0.00,0.00,0.00,0.05,0.03
1505941745000,0.00,0.00,99.61,0.00,0.00,0.00,0.00,0.01,0.23,0.15
1505941845000,0.00,0.00,97.71,0.15,0.00,0.26,0.00,0.02,1.23,0.63
1505941945000,0.00,0.00,99.50,0.00,0.00,0.00,0.00,0.00,0.20,0.30
1505942045000,0.00,0.00,97.89,0.02,0.00,0.00,0.00,0.01,0.41,1.67
1505942145000,0.00,0.00,99.76,0.03,0.00,0.00,0.00,0.01,0.12,0.08
1505942245000,0.00,0.00,99.86,0.00,0.00,0.01,0.00,0.00,0.07,0.06
1505942345000,0.00,0.00,99.88,0.00,0.00,0.00,0.00,0.01,0.06,0.05
1505942445000,0.00,0.00,99.88,0.00,0.00,0.00,0.00,0.00,0.06,0.06
1505942545000,0.00,0.00,99.93,0.00,0.00,0.00,0.00,0.00,0.03,0.04
1505942645000,0.00,0.00,99.95,0.00,0.00,0.00,0.00,0.00,0.03,0.02
1505942745000,0.00,0.00,99.88,0.00,0.00,0.00,0.00,0.01,0.05,0.06
1505942845000,0.00,0.00,98.48,0.50,0.00,0.00,0.00,0.04,0.56,0.42
1505942945000,0.00,0.00,92.99,3.84,0.00,0.00,0.00,0.18,1.80,1.19
1505943045000,0.00,0.00,93.45,3.53,0.00,0.00,0.00,0.16,1.71,1.15
1505943145000,0.00,0.00,91.71,4.54,0.00,0.00,0.01,0.19,2.14,1.41
1505943245000,0.00,0.00,89.25,5.63,0.00,0.00,0.00,0.24,2.97,1.91
1505943345000,0.00,0.00,92.47,3.33,0.00,0.00,0.01,0.18,2.42,1.59
1505943445000,0.00,0.00,87.00,8.07,0.00,0.00,0.00,0.20,2.91,1.82
1505943545000,0.00,0.00,93.71,2.69,0.00,0.00,0.00,0.14,2.11,1.35
1505943645000,0.00,0.00,98.17,0.04,0.00,0.00,0.00,0.03,1.24,0.51
1505943745000,0.00,0.00,98.39,0.19,0.00,0.00,0.00,0.03,1.06,0.33
1505943845000,0.00,0.00,97.86,0.25,0.00,0.00,0.00,0.04,1.53,0.32
1505943945000,0.00,0.00,87.98,3.77,0.00,0.00,0.02,0.23,4.97,3.03
1505944045000,0.00,0.00,84.64,6.70,0.00,0.00,0.00,0.26,5.01,3.38
1505944145000,0.00,0.00,89.23,3.33,0.00,0.00,0.01,0.20,4.52,2.71
1505944245000,0.00,0.00,85.21,6.12,0.00,0.00,0.01,0.31,5.06,3.30
1505944345000,0.00,0.00,88.22,3.99,0.00,0.00,0.01,0.25,4.87,2.65
1505944445000,0.00,0.00,83.45,6.20,0.00,0.01,0.01,0.30,6.29,3.75
1505944545000,0.00,0.00,83.48,5.66,0.00,0.00,0.01,0.26,6.83,3.76
1505944645000,0.00,0.00,97.38,0.07,0.00,0.00,0.01,0.10,1.82,0.62
1505944745000,0.00,0.00,95.44,0.19,0.00,0.00,0.00,0.10,3.45,0.82
1505944845000,0.00,0.00,96.67,0.08,0.00,0.00,0.00,0.11,2.61,0.53
1505944945000,0.00,0.00,92.52,3.42,0.00,0.00,0.01,0.13,2.87,1.04
1505945045000,0.00,0.00,79.58,10.63,0.00,0.00,0.01,0.26,6.38,3.15
1505945145000,0.00,0.00,82.32,5.56,0.00,0.00,0.02,0.30,7.43,4.37
1505945245000,0.00,0.00,80.40,4.99,0.00,0.00,0.03,0.28,9.32,4.99
1505945345000,0.00,0.00,82.69,7.21,0.00,0.00,0.02,0.28,5.93,3.87
1505945445000,0.00,0.00,79.64,6.78,0.00,0.00,0.02,0.31,8.52,4.72
1505945545000,0.00,0.00,75.27,9.46,0.00,0.00,0.04,0.27,9.34,5.63
1505945645000,0.00,0.00,79.71,6.20,0.00,0.00,0.02,0.30,8.79,4.98
1505945745000,0.00,0.00,84.80,3.77,0.00,0.00,0.00,0.23,7.04,4.15
1505945845000,0.00,0.00,93.47,0.05,0.00,0.02,0.01,0.16,5.09,1.19
