timestamp_ms,gnice,guest,idle,iowait,irq,nice,soft,steal,sys,usr
1505941345000,0.00,0.00,98.92,0.01,0.00,0.00,0.00,0.00,0.29,0.78
1505941445000,0.00,0.00,98.47,0.01,0.00,0.00,0.00,0.01,0.45,1.06
1505941545000,0.00,0.00,99.94,0.00,0.00,0.00,0.00,0.00,0.04,0.02
1505941645000,0.00,0.00,99.74,0.00,0.00,0.00,0.00,0.01,0.13,0.12
1505941745000,0.00,0.00,96.28,0.00,0.00,0.00,0.00,0.01,0.93,2.77
1505941845000,0.00,0.00,97.67,0.06,0.00,0.07,0.00,0.02,1.15,1.03
1505941945000,0.00,0.00,99.56,0.00,0.00,0.00,0.00,0.00,0.32,0.12
1505942045000,0.00,0.00,98.78,0.04,0.00,0.00,0.00,0.01,0.30,0.87
1505942145000,0.00,0.00,99.73,0.01,0.00,0.01,0.00,0.01,0.14,0.10
1505942245000,0.00,0.00,99.72,0.00,0.00,0.00,0.00,0.01,0.18,0.09
1505942345000,0.00,0.00,99.78,0.00,0.00,0.00,0.00,0.00,0.16,0.06
1505942445000,0.00,0.00,99.84,0.00,0.00,0.00,0.00,0.00,0.11,0.05
1505942545000,0.00,0.00,99.82,0.00,0.00,0.00,0.00,0.00,0.13,0.05
1505942645000,0.00,0.00,99.84,0.00,0.00,0.00,0.00,0.01,0.12,0.03
1505942745000,0.00,0.00,99.83,0.00,0.00,0.00,0.00,0.00,0.10,0.07
1505942845000,0.00,0.00,98.86,0.01,0.00,0.00,0.00,0.03,0.64,0.46
1505942945000,0.00,0.00,97.57,0.03,0.00,0.00,0.00,0.07,1.32,1.01
1505943045000,0.00,0.00,97.17,0.03,0.00,0.00,0.00,0.05,1.58,1.18
1505943145000,0.00,0.00,96.28,0.22,0.00,0.00,0.01,0.07,2.20,1.22
1505943245000,0.00,0.00,96.44,0.03,0.00,0.00,0.00,0.09,2.14,1.30
1505943345000,0.00,0.00,96.32,0.06,0.00,0.00,0.01,0.07,2.33,1.22
1505943445000,0.00,0.00,96.17,0.02,0.00,0.00,0.00,0.08,2.38,1.35
1505943545000,0.00,0.00,95.59,0.01,0.00,0.00,0.01,0.05,2.86,1.48
1505943645000,0.00,0.00,96.33,0.01,0.00,0.00,0.01,0.03,3.05,0.57
1505943745000,0.00,0.00,96.71,0.00,0.00,0.00,0.00,0.03,2.71,0.55
1505943845000,0.00,0.00,95.79,0.00,0.00,0.00,0.00,0.03,3.52,0.66
1505943945000,0.00,0.00,92.46,0.04,0.00,0.00,0.04,0.12,4.84,2.49
1505944045000,0.00,0.00,93.79,0.02,0.00,0.00,0.01,0.13,4.11,1.93
1505944145000,0.00,0.00,91.06,0.05,0.00,0.00,0.01,0.13,6.41,2.33
1505944245000,0.00,0.00,89.69,0.05,0.00,0.01,0.03,0.13,6.81,3.29
1505944345000,0.00,0.00,92.47,0.03,0.00,0.00,0.01,0.15,5.14,2.19
1505944445000,0.00,0.00,91.00,0.06,0.00,0.00,0.03,0.15,5.63,3.12
1505944545000,0.00,0.00,90.22,0.06,0.00,0.00,0.03,0.14,6.72,2.83
1505944645000,0.00,0.00,92.02,0.02,0.00,0.00,0.02,0.09,6.58,1.27
1505944745000,0.00,0.00,93.42,0.01,0.00,0.00,0.03,0.11,5.13,1.30
1505944845000,0.00,0.00,91.68,0.00,0.00,0.00,0.01,0.11,7.02,1.18
1505944945000,0.00,0.00,94.16,0.07,0.00,0.00,0.02,0.13,4.01,1.61
1505945045000,0.00,0.00,87.57,0.04,0.00,0.00,0.04,0.18,7.92,4.25
1505945145000,0.00,0.00,86.58,0.04,0.00,0.00,0.03,0.19,9.31,3.84
1505945245000,0.00,0.00,89.22,0.05,0.00,0.00,0.02,0.19,7.17,3.35
1505945345000,0.00,0.00,85.95,0.07,0.00,0.00,0.03,0.20,8.97,4.77
1505945445000,0.00,0.00,86.22,0.04,0.00,0.00,0.03,0.19,9.18,4.34
1505945545000,0.00,0.00,83.44,0.02,0.00,0.00,0.07,0.20,11.56,4.70
1505945645000,0.00,0.00,87.06,0.07,0.00,0.00,0.03,0.21,8.76,3.86
1505945745000,0.00,0.00,87.83,0.05,0.00,0.00,0.02,0.18,7.62,4.29
1505945845000,0.00,0.00,91.12,0.00,0.00,0.02,0.02,0.16,6.04,2.64
1505945945000,0.00,0.00,95.04,0.01,0.00,0.00,0.01,0.19,3.58,1.17
1505946045000,0.00,0.00,93.83,0.01,0.00,0.00,0.02,0.19,4.39,1.56
1505946145000,0.00,0.00,91.46,0.00,0.00,0.01,0.01,0.17,6.83,1.52
1505946245000,0.00,0.00,92.87,0.00,0.00,0.00,0.02,0.18,5.46,1.47
1505946345000,0.00,0.00,94.98,0.00,0.00,0.00,0.01,0.21,2.53,2.27
1505946445000,0.00,0.00,85.86,0.03,0.00,0.00,0.06,0.20,9.31,4.54
1505946545000,0.00,0.00,81.66,0.03,0.00,0.01,0.03,0.20,11.91,6.16
1505946645000,0.00,0.00,81.48,0.06,0.00,0.01,0.05,0.24,12.81,5.35
1505946745000,0.00,0.00,80.83,0.02,0.00,0.00,0.06,0.20,13.05,5.85
1505946845000,0.00,0.00,84.49,0.12,0.00,0.00,0.03,0.23,10.87,4.26
1505946945000,0.00,0.00,81.55,0.03,0.00,0.00,0.06,0.22,13.60,4.54
1505947045000,0.00,0.00,77.64,0.11,0.00,0.00,0.07,0.25,15.35,6.58
1505947145000,0.00,0.00,78.98,0.21,0.00,0.00,0.07,0.24,14.23,6.28
1505947245000,0.00,0.00,86.53,0.01,0.00,0.00,0.03,0.21,10.18,3.05
1505947345000,0.00,0.00,83.55,0.02,0.00,0.00,0.04,0.20,11.76,4.43
1505947445000,0.00,0.00,89.76,0.00,0.00,0.00,0.01,0.20,7.53,2.50
1505947545000,0.00,0.00,88.97,0.01,0.00,0.00,0.02,0.19,8.87,1.95
1505947645000,0.00,0.00,88.23,0.03,0.00,0.00,0.03,0.20,8.86,2.66
1505947745000,0.00,0.00,91.03,0.00,0.00,0.00,0.01,0.21,6.55,2.20
1505947845000,0.00,0.00,86.99,0.01,0.00,0.00,0.01,0.24,10.34,2.41
1505947945000,0.00,0.00,65.24,0.01,0.00,0.02,0.01,0.13,31.56,3.03
1505948045000,0.00,0.00,88.78,0.22,0.00,0.00,0.05,0.23,8.66,2.07
1505948145000,0.00,0.00,92.11,0.00,0.00,0.00,0.04,0.22,5.24,2.38
1505948245000,0.00,0.00,95.95,0.00,0.00,0.00,0.00,0.24,3.30,0.51
1505948345000,0.00,0.00,97.49,0.00,0.00,0.00,0.00,0.23,1.93,0.34
