timestamp_ms,gnice,guest,idle,iowait,irq,nice,soft,steal,sys,usr
1505941345000,0.00,0.00,99.05,0.44,0.00,0.00,0.00,0.01,0.12,0.38
1505941445000,0.00,0.00,99.46,0.01,0.00,0.00,0.01,0.01,0.20,0.31
1505941545000,0.00,0.00,99.92,0.00,0.00,0.00,0.00,0.01,0.03,0.04
1505941645000,0.00,0.00,99.86,0.00,0.00,0.00,0.00,0.01,0.05,0.08
1505941745000,0.00,0.00,99.49,0.02,0.00,0.00,0.00,0.01,0.14,0.34
1505941845000,0.00,0.00,99.29,0.02,0.00,0.01,0.00,0.02,0.22,0.44
1505941945000,0.00,0.00,99.74,0.09,0.00,0.00,0.00,0.01,0.09,0.07
1505942045000,0.00,0.00,98.83,0.05,0.00,0.00,0.00,0.03,0.33,0.76
1505942145000,0.00,0.00,99.75,0.01,0.00,0.00,0.00,0.02,0.09,0.13
1505942245000,0.00,0.00,99.78,0.00,0.00,0.00,0.00,0.01,0.09,0.12
1505942345000,0.00,0.00,99.81,0.00,0.00,0.00,0.00,0.02,0.08,0.09
1505942445000,0.00,0.00,99.78,0.00,0.00,0.00,0.00,0.01,0.08,0.13
1505942545000,0.00,0.00,99.83,0.00,0.00,0.00,0.00,0.01,0.06,0.10
1505942645000,0.00,0.00,99.82,0.00,0.00,0.00,0.00,0.02,0.07,0.09
1505942745000,0.00,0.00,99.86,0.00,0.00,0.00,0.00,0.01,0.06,0.07
1505942845000,0.00,0.00,98.71,0.24,0.00,0.00,0.00,0.06,0.45,0.53
1505942945000,0.00,0.00,96.99,0.32,0.00,0.00,0.02,0.15,1.12,1.40
1505943045000,0.00,0.00,96.59,0.42,0.00,0.00,0.01,0.12,1.25,1.62
1505943145000,0.00,0.00,95.71,0.92,0.00,0.00,0.02,0.13,1.54,1.67
1505943245000,0.00,0.00,95.51,0.27,0.00,0.00,0.02,0.17,1.95,2.06
1505943345000,0.00,0.00,95.10,0.12,0.00,0.00,0.02,0.14,2.30,2.32
1505943445000,0.00,0.00,94.33,0.11,0.00,0.00,0.02,0.17,2.58,2.78
1505943545000,0.00,0.00,95.09,0.15,0.00,0.00,0.03,0.13,2.43,2.17
1505943645000,0.00,0.00,96.69,0.13,0.00,0.00,0.03,0.08,1.61,1.45
1505943745000,0.00,0.00,97.13,0.13,0.00,0.00,0.00,0.09,1.56,1.09
1505943845000,0.00,0.00,96.11,0.10,0.00,0.00,0.02,0.10,2.55,1.11
1505943945000,0.00,0.00,85.27,1.55,0.00,0.00,0.06,0.22,6.76,6.14
1505944045000,0.00,0.00,93.27,0.17,0.00,0.00,0.02,0.24,3.84,2.46
1505944145000,0.00,0.00,90.56,0.39,0.00,0.00,0.04,0.24,4.99,3.78
1505944245000,0.00,0.00,88.81,0.18,0.00,0.00,0.05,0.24,6.03,4.69
1505944345000,0.00,0.00,91.65,0.14,0.00,0.00,0.03,0.27,4.50,3.41
1505944445000,0.00,0.00,90.18,0.19,0.00,0.00,0.07,0.27,5.39,3.91
1505944545000,0.00,0.00,89.98,0.20,0.00,0.00,0.04,0.24,4.94,4.60
